city,latitude,longitude,datetime,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
London,51.5074,-0.1278,2025-01-01 00:00:00,10.28,9.02,9.65,9.8,7.14,91.67,1.91,100.38,13.74,224.3,18.17,225.6,0.0,0.0
London,51.5074,-0.1278,2025-01-01 01:00:00,10.39,9.04,9.71,9.9,7.16,91.21,1.53,100.33,13.78,224.9,18.26,226.2,0.0,0.0
London,51.5074,-0.1278,2025-01-01 02:00:00,10.47,9.04,9.75,9.96,7.16,90.68,0.9,100.28,13.75,225.1,18.24,226.4,0.0,0.0
London,51.5074,-0.1278,2025-01-01 03:00:00,10.52,9.05,9.79,10.01,7.18,90.56,0.78,100.2,13.74,223.8,18.23,225.2,0.0,0.0
London,51.5074,-0.1278,2025-01-01 04:00:00,10.59,9.06,9.83,10.06,7.19,90.17,0.53,100.1,13.9,222.1,18.45,223.7,0.0,0.0
London,51.5074,-0.1278,2025-01-01 05:00:00,10.67,9.12,9.89,10.13,7.22,89.96,0.45,99.99,14.06,221.7,18.68,223.2,0.0,0.0
London,51.5074,-0.1278,2025-01-01 06:00:00,10.73,9.23,9.98,10.19,7.28,90.25,0.93,99.88,14.13,220.7,18.76,222.3,0.0,0.0
London,51.5074,-0.1278,2025-01-01 07:00:00,10.73,9.3,10.01,10.21,7.33,90.75,1.21,99.76,14.38,218.7,19.03,220.3,0.0,0.0
London,51.5074,-0.1278,2025-01-01 08:00:00,10.77,9.34,10.06,10.3,7.36,90.79,1.33,99.66,15.02,218.6,19.84,220.3,7.05,14.23
London,51.5074,-0.1278,2025-01-01 09:00:00,10.94,9.41,10.17,10.52,7.39,90.1,2.69,99.62,15.35,220.6,20.19,222.1,37.67,99.45
London,51.5074,-0.1278,2025-01-01 10:00:00,11.05,9.48,10.26,10.66,7.43,89.89,6.35,99.58,15.12,222.5,19.82,223.9,69.47,180.77
London,51.5074,-0.1278,2025-01-01 11:00:00,11.14,9.63,10.39,10.78,7.51,90.25,13.36,99.51,14.57,225.7,19.14,227.0,94.82,231.65
London,51.5074,-0.1278,2025-01-01 12:00:00,11.25,9.83,10.54,10.88,7.62,90.84,25.79,99.45,13.28,232.4,17.47,233.5,33.03,239.0
London,51.5074,-0.1278,2025-01-01 13:00:00,10.75,9.41,10.08,10.29,7.43,91.58,41.4,99.45,10.6,248.3,14.0,249.0,18.17,205.52
London,51.5074,-0.1278,2025-01-01 14:00:00,8.56,7.17,7.86,8.14,6.42,91.82,48.49,99.55,8.57,275.4,11.08,275.4,13.48,133.65
London,51.5074,-0.1278,2025-01-01 15:00:00,5.53,4.28,4.91,5.33,5.21,91.95,37.66,99.7,7.14,289.0,9.06,289.1,4.57,39.22
London,51.5074,-0.1278,2025-01-01 16:00:00,4.0,3.0,3.5,3.95,4.73,93.02,23.61,99.8,5.51,274.3,7.09,274.3,0.0,0.0
London,51.5074,-0.1278,2025-01-01 17:00:00,3.76,2.88,3.32,3.68,4.69,93.86,14.32,99.86,5.3,252.9,6.97,253.8,0.0,0.0
London,51.5074,-0.1278,2025-01-01 18:00:00,3.66,2.95,3.3,3.48,4.71,94.97,45.38,99.91,5.49,242.5,7.35,243.4,0.0,0.0
London,51.5074,-0.1278,2025-01-01 19:00:00,3.69,3.12,3.4,3.5,4.76,95.83,24.07,99.96,5.81,240.1,7.82,241.2,0.0,0.0
London,51.5074,-0.1278,2025-01-01 20:00:00,3.92,3.38,3.65,3.77,4.85,96.12,10.1,100.02,5.96,241.3,8.01,242.9,0.0,0.0
London,51.5074,-0.1278,2025-01-01 21:00:00,4.08,3.59,3.84,3.86,4.92,96.44,4.39,100.05,5.83,246.4,8.06,248.1,0.0,0.0
London,51.5074,-0.1278,2025-01-01 22:00:00,4.09,3.62,3.86,3.79,4.93,96.61,3.7,100.09,5.69,255.6,8.06,256.9,0.0,0.0
London,51.5074,-0.1278,2025-01-01 23:00:00,3.78,3.47,3.62,3.41,4.87,97.59,4.39,100.15,4.78,266.0,7.1,266.7,0.0,0.0
London,51.5074,-0.1278,2025-01-02 00:00:00,3.67,3.38,3.52,3.37,4.84,97.79,4.94,100.19,4.03,285.4,6.26,286.1,0.0,0.0
London,51.5074,-0.1278,2025-01-02 01:00:00,3.63,3.3,3.46,3.32,4.81,97.5,3.75,100.23,3.92,316.7,6.09,317.7,0.0,0.0
London,51.5074,-0.1278,2025-01-02 02:00:00,3.38,3.05,3.21,3.04,4.72,97.45,2.87,100.29,3.86,342.2,6.08,343.1,0.0,0.0
London,51.5074,-0.1278,2025-01-02 03:00:00,2.77,2.47,2.62,2.29,4.53,97.72,1.38,100.35,4.07,355.1,6.6,356.0,0.0,0.0
London,51.5074,-0.1278,2025-01-02 04:00:00,1.96,1.7,1.83,1.49,4.29,98.12,0.84,100.41,4.19,357.9,6.67,358.9,0.0,0.0
London,51.5074,-0.1278,2025-01-02 05:00:00,1.27,1.03,1.15,1.01,4.08,98.14,0.82,100.49,4.38,355.0,6.33,355.7,0.0,0.0
London,51.5074,-0.1278,2025-01-02 06:00:00,0.9,0.56,0.73,0.96,3.94,97.41,1.86,100.56,4.68,351.4,6.13,352.6,0.0,0.0
London,51.5074,-0.1278,2025-01-02 07:00:00,0.18,-0.07,0.05,-0.05,3.76,98.01,3.26,100.63,4.22,348.1,5.99,349.2,0.0,0.0
London,51.5074,-0.1278,2025-01-02 08:00:00,0.05,-0.33,-0.14,0.28,3.69,97.17,2.87,100.71,4.72,345.3,6.0,346.4,16.52,16.98
London,51.5074,-0.1278,2025-01-02 09:00:00,0.41,-0.22,0.1,0.87,3.72,95.53,1.5,100.8,4.8,342.1,5.88,343.4,107.2,111.03
London,51.5074,-0.1278,2025-01-02 10:00:00,1.49,0.19,0.84,2.15,3.82,90.83,0.67,100.9,5.13,341.8,6.23,343.1,192.2,199.73
London,51.5074,-0.1278,2025-01-02 11:00:00,2.47,0.5,1.48,3.24,3.91,86.7,0.35,100.94,5.32,339.8,6.44,341.0,243.48,252.25
London,51.5074,-0.1278,2025-01-02 12:00:00,3.19,0.44,1.82,3.76,3.89,81.97,0.31,100.95,5.66,340.5,6.95,341.6,256.62,258.62
London,51.5074,-0.1278,2025-01-02 13:00:00,3.36,0.02,1.69,3.55,3.77,78.52,0.21,100.97,5.7,340.3,7.18,341.1,220.45,222.12
London,51.5074,-0.1278,2025-01-02 14:00:00,2.84,-0.18,1.33,2.49,3.72,80.42,0.09,101.01,4.83,336.3,6.66,336.6,143.82,144.9
London,51.5074,-0.1278,2025-01-02 15:00:00,0.8,-0.6,0.1,-0.26,3.6,90.11,0.01,101.06,3.5,328.4,6.81,328.6,44.0,44.3
London,51.5074,-0.1278,2025-01-02 16:00:00,-1.03,-1.29,-1.16,-2.0,3.42,98.85,0.0,101.11,3.59,323.0,7.52,323.3,0.0,0.0
London,51.5074,-0.1278,2025-01-02 17:00:00,-1.64,-1.5,-1.57,-2.58,3.37,100.0,0.01,101.17,3.83,318.9,7.76,319.2,0.0,0.0
London,51.5074,-0.1278,2025-01-02 18:00:00,-2.22,-1.66,-1.94,-3.11,3.32,100.0,0.0,101.22,3.92,315.5,7.78,316.0,0.0,0.0
London,51.5074,-0.1278,2025-01-02 19:00:00,-2.5,-1.81,-2.15,-3.27,3.28,100.0,0.03,101.28,4.01,313.7,7.69,314.4,0.0,0.0
London,51.5074,-0.1278,2025-01-02 20:00:00,-2.26,-1.98,-2.12,-2.71,3.24,100.0,0.05,101.33,4.3,312.9,7.27,313.8,0.0,0.0
London,51.5074,-0.1278,2025-01-02 21:00:00,-2.21,-2.24,-2.23,-2.42,3.18,100.0,0.13,101.35,4.44,312.2,6.59,313.3,0.0,0.0
London,51.5074,-0.1278,2025-01-02 22:00:00,-2.15,-2.47,-2.31,-2.16,3.12,99.29,0.12,101.39,4.42,312.5,6.12,314.1,0.0,0.0
London,51.5074,-0.1278,2025-01-02 23:00:00,-2.62,-2.73,-2.67,-3.01,3.06,100.0,0.07,101.41,3.72,312.4,5.96,313.5,0.0,0.0
London,51.5074,-0.1278,2025-01-03 00:00:00,-2.97,-3.12,-3.04,-3.12,2.97,100.0,0.14,101.41,3.85,307.1,5.6,308.0,0.0,0.0
London,51.5074,-0.1278,2025-01-03 01:00:00,-2.9,-3.29,-3.1,-2.86,2.93,99.32,0.11,101.41,3.99,301.8,5.4,303.4,0.0,0.0
London,51.5074,-0.1278,2025-01-03 02:00:00,-3.18,-3.32,-3.25,-3.48,2.92,100.0,0.11,101.4,3.38,297.1,5.36,297.8,0.0,0.0
London,51.5074,-0.1278,2025-01-03 03:00:00,-3.01,-3.33,-3.17,-2.96,2.92,99.89,0.15,101.39,3.97,293.3,5.49,294.2,0.0,0.0
London,51.5074,-0.1278,2025-01-03 04:00:00,-2.83,-3.28,-3.06,-2.75,2.93,98.72,0.14,101.39,4.34,291.5,5.68,292.0,0.0,0.0
London,51.5074,-0.1278,2025-01-03 05:00:00,-2.81,-3.22,-3.01,-2.85,2.95,99.24,0.13,101.39,4.5,290.8,6.11,292.0,0.0,0.0
London,51.5074,-0.1278,2025-01-03 06:00:00,-2.88,-3.28,-3.08,-2.88,2.93,99.15,0.13,101.4,4.64,289.6,6.11,290.4,0.0,0.0
London,51.5074,-0.1278,2025-01-03 07:00:00,-2.87,-3.35,-3.11,-2.81,2.91,98.38,0.08,101.39,4.77,285.6,6.18,286.6,0.0,0.0
London,51.5074,-0.1278,2025-01-03 08:00:00,-2.55,-3.26,-2.9,-2.39,2.94,96.76,0.04,101.39,5.03,283.0,6.55,284.5,17.83,17.88
London,51.5074,-0.1278,2025-01-03 09:00:00,-1.35,-2.66,-2.0,-1.01,3.08,91.7,0.0,101.4,5.21,282.3,6.38,283.2,113.43,113.62
London,51.5074,-0.1278,2025-01-03 10:00:00,0.23,-1.72,-0.74,0.99,3.3,86.39,0.0,101.4,5.01,276.3,5.85,277.4,202.25,202.45
London,51.5074,-0.1278,2025-01-03 11:00:00,1.85,-0.64,0.6,2.64,3.58,83.36,0.0,101.37,5.0,273.0,5.82,274.6,254.2,254.3
London,51.5074,-0.1278,2025-01-03 12:00:00,3.19,0.24,1.71,3.68,3.82,80.81,0.0,101.34,5.41,277.8,6.76,281.2,260.38,260.38
London,51.5074,-0.1278,2025-01-03 13:00:00,3.74,0.83,2.29,3.77,3.99,81.16,0.0,101.31,5.4,282.8,6.89,284.4,221.98,223.15
London,51.5074,-0.1278,2025-01-03 14:00:00,3.14,1.29,2.21,2.6,4.12,87.42,0.0,101.31,4.2,279.5,6.38,280.1,144.52,146.18
London,51.5074,-0.1278,2025-01-03 15:00:00,0.72,0.86,0.79,-0.58,4.0,100.0,0.0,101.31,3.37,279.0,7.08,279.4,45.17,46.0
London,51.5074,-0.1278,2025-01-03 16:00:00,-0.85,0.57,-0.14,-1.97,3.91,100.0,0.01,101.32,3.57,282.3,7.61,282.5,0.0,0.0
London,51.5074,-0.1278,2025-01-03 17:00:00,-1.1,0.48,-0.31,-2.16,3.89,100.0,0.01,101.33,3.54,285.6,7.47,285.8,0.0,0.0
London,51.5074,-0.1278,2025-01-03 18:00:00,-0.92,0.36,-0.28,-1.69,3.85,100.0,0.01,101.35,3.45,286.7,6.96,287.1,0.0,0.0
London,51.5074,-0.1278,2025-01-03 19:00:00,-0.54,0.1,-0.22,-0.92,3.78,100.0,0.08,101.37,3.6,283.7,6.06,284.1,0.0,0.0
London,51.5074,-0.1278,2025-01-03 20:00:00,-0.31,-0.15,-0.23,-0.48,3.71,100.0,0.16,101.36,3.48,279.6,5.26,280.2,0.0,0.0
London,51.5074,-0.1278,2025-01-03 21:00:00,-0.17,-0.21,-0.19,-0.33,3.7,99.83,0.14,101.37,3.35,277.2,4.57,277.7,0.0,0.0
London,51.5074,-0.1278,2025-01-03 22:00:00,-0.34,-0.46,-0.4,-0.43,3.63,99.32,0.24,101.36,2.99,273.1,3.87,273.7,0.0,0.0
London,51.5074,-0.1278,2025-01-03 23:00:00,-0.4,-0.57,-0.49,-0.53,3.6,98.97,0.18,101.34,2.57,268.2,3.42,269.2,0.0,0.0
London,51.5074,-0.1278,2025-01-04 00:00:00,-0.36,-0.6,-0.48,-0.55,3.6,98.58,0.13,101.27,2.23,264.3,2.99,264.8,0.0,0.0
London,51.5074,-0.1278,2025-01-04 01:00:00,-0.35,-0.63,-0.49,-0.6,3.59,98.17,0.1,101.21,1.74,258.4,2.47,258.6,0.0,0.0
London,51.5074,-0.1278,2025-01-04 02:00:00,-0.34,-0.68,-0.51,-0.59,3.58,97.79,0.08,101.19,1.67,253.6,2.31,253.7,0.0,0.0
London,51.5074,-0.1278,2025-01-04 03:00:00,-0.4,-0.73,-0.57,-0.63,3.56,97.71,0.08,101.17,1.7,244.5,2.34,245.0,0.0,0.0
London,51.5074,-0.1278,2025-01-04 04:00:00,-0.43,-0.78,-0.61,-0.63,3.55,97.65,0.07,101.14,1.9,236.4,2.55,236.5,0.0,0.0
London,51.5074,-0.1278,2025-01-04 05:00:00,-0.45,-0.81,-0.63,-0.67,3.55,97.77,0.07,101.1,1.85,224.6,2.6,224.5,0.0,0.0
London,51.5074,-0.1278,2025-01-04 06:00:00,-0.53,-0.85,-0.69,-0.7,3.54,98.06,0.06,101.01,1.72,204.0,2.57,202.9,0.0,0.0
London,51.5074,-0.1278,2025-01-04 07:00:00,-0.59,-0.89,-0.74,-0.77,3.53,98.19,0.06,100.93,1.91,193.3,2.93,191.4,0.0,0.0
London,51.5074,-0.1278,2025-01-04 08:00:00,-0.44,-0.88,-0.66,-0.61,3.54,97.22,0.07,100.89,2.24,190.3,3.41,188.8,8.12,16.35
London,51.5074,-0.1278,2025-01-04 09:00:00,0.47,-0.36,0.05,0.42,3.68,94.12,0.04,100.83,2.44,185.6,3.92,183.7,41.22,109.15
London,51.5074,-0.1278,2025-01-04 10:00:00,1.72,0.33,1.02,1.82,3.87,90.39,0.02,100.77,2.61,178.5,4.26,176.9,72.0,197.12
London,51.5074,-0.1278,2025-01-04 11:00:00,2.91,0.71,1.81,3.15,3.98,85.32,0.02,100.69,3.12,170.6,4.3,170.2,93.57,248.85
London,51.5074,-0.1278,2025-01-04 12:00:00,3.57,0.88,2.23,3.73,4.03,82.38,0.01,100.6,3.46,166.3,4.6,166.2,90.93,256.67
London,51.5074,-0.1278,2025-01-04 13:00:00,3.41,0.85,2.13,3.06,4.03,83.22,0.0,100.49,3.33,158.9,5.07,158.6,70.2,219.07
London,51.5074,-0.1278,2025-01-04 14:00:00,2.67,0.57,1.62,2.06,3.96,86.09,0.0,100.38,3.23,148.9,5.86,149.3,38.7,142.45
London,51.5074,-0.1278,2025-01-04 15:00:00,1.5,-0.07,0.71,0.6,3.78,89.28,0.01,100.3,3.04,141.8,6.31,142.0,15.18,44.85
London,51.5074,-0.1278,2025-01-04 16:00:00,1.04,-0.51,0.26,0.28,3.66,89.29,0.13,100.22,3.4,137.4,7.08,137.6,0.0,0.0
London,51.5074,-0.1278,2025-01-04 17:00:00,1.5,-0.49,0.51,0.79,3.67,86.51,0.89,100.09,4.67,134.6,8.07,135.1,0.0,0.0
London,51.5074,-0.1278,2025-01-04 18:00:00,1.63,-0.23,0.7,1.0,3.74,87.22,3.4,99.96,5.47,132.0,8.42,132.4,0.0,0.0
London,51.5074,-0.1278,2025-01-04 19:00:00,1.6,0.05,0.82,1.08,3.82,89.18,6.28,99.85,5.94,130.6,8.62,131.1,0.0,0.0
London,51.5074,-0.1278,2025-01-04 20:00:00,1.36,0.12,0.74,0.93,3.85,91.28,9.44,99.68,6.65,127.5,9.07,128.1,0.0,0.0
London,51.5074,-0.1278,2025-01-04 21:00:00,0.98,-0.03,0.47,0.66,3.82,92.89,21.74,99.47,7.03,122.0,9.27,122.8,0.0,0.0
London,51.5074,-0.1278,2025-01-04 22:00:00,0.63,-0.17,0.23,0.4,3.78,94.14,52.38,99.33,6.72,117.9,8.82,118.7,0.0,0.0
London,51.5074,-0.1278,2025-01-04 23:00:00,0.43,-0.26,0.08,0.19,3.76,94.9,56.22,99.22,6.53,109.3,8.65,110.3,0.0,0.0
London,51.5074,-0.1278,2025-01-05 00:00:00,0.32,-0.32,0.0,0.15,3.75,95.21,35.14,99.01,7.33,103.4,9.4,104.5,0.0,0.0
London,51.5074,-0.1278,2025-01-05 01:00:00,0.34,-0.26,0.04,0.22,3.78,95.59,47.23,98.76,8.26,103.4,10.51,104.7,0.0,0.0
London,51.5074,-0.1278,2025-01-05 02:00:00,0.58,0.07,0.33,0.46,3.88,96.21,50.14,98.55,7.78,103.6,10.06,105.3,0.0,0.0
London,51.5074,-0.1278,2025-01-05 03:00:00,1.08,0.75,0.92,0.82,4.09,97.67,20.32,98.41,5.24,108.8,7.09,114.6,0.0,0.0
London,51.5074,-0.1278,2025-01-05 04:00:00,2.25,2.35,2.3,1.61,4.62,100.0,7.18,98.29,2.76,147.9,4.64,164.5,0.0,0.0
London,51.5074,-0.1278,2025-01-05 05:00:00,3.49,3.83,3.66,2.62,5.16,100.0,6.54,98.18,2.51,194.3,5.43,201.0,0.0,0.0
London,51.5074,-0.1278,2025-01-05 06:00:00,5.06,5.42,5.24,4.01,5.79,100.0,9.68,98.09,4.3,217.5,8.46,219.2,0.0,0.0
London,51.5074,-0.1278,2025-01-05 07:00:00,6.65,6.97,6.81,5.45,6.43,100.0,19.03,98.0,6.07,222.5,10.82,223.4,0.0,0.0
London,51.5074,-0.1278,2025-01-05 08:00:00,7.93,8.11,8.02,6.66,6.91,100.0,19.01,97.94,7.45,220.7,12.24,222.0,7.22,14.0
London,51.5074,-0.1278,2025-01-05 09:00:00,8.49,8.58,8.54,7.32,7.12,100.0,18.3,97.91,8.2,215.2,12.77,216.9,33.53,96.45
London,51.5074,-0.1278,2025-01-05 10:00:00,8.84,8.84,8.84,7.81,7.25,100.0,12.79,97.89,8.56,213.7,12.81,215.0,57.95,176.75
London,51.5074,-0.1278,2025-01-05 11:00:00,9.32,9.24,9.28,8.51,7.46,99.55,7.61,97.84,8.55,214.0,12.44,214.8,68.35,226.4
London,51.5074,-0.1278,2025-01-05 12:00:00,10.0,9.83,9.92,9.19,7.76,98.86,4.8,97.78,9.25,216.3,13.5,217.7,64.9,233.35
London,51.5074,-0.1278,2025-01-05 13:00:00,10.35,10.14,10.24,9.52,7.92,98.49,3.64,97.73,9.65,216.4,13.83,217.9,51.97,199.2
London,51.5074,-0.1278,2025-01-05 14:00:00,10.47,10.23,10.35,9.63,7.97,98.29,2.78,97.7,9.71,215.6,13.82,217.0,31.17,126.78
London,51.5074,-0.1278,2025-01-05 15:00:00,10.47,10.22,10.34,9.58,7.96,98.13,2.81,97.66,9.29,213.3,13.28,214.6,11.35,39.92
London,51.5074,-0.1278,2025-01-05 16:00:00,10.48,10.22,10.35,9.64,7.97,98.14,3.6,97.61,9.13,209.2,13.08,210.6,0.0,0.0
London,51.5074,-0.1278,2025-01-05 17:00:00,10.62,10.32,10.47,9.83,8.03,97.91,4.68,97.57,9.31,206.5,13.15,207.8,0.0,0.0
London,51.5074,-0.1278,2025-01-05 18:00:00,10.64,10.33,10.49,9.9,8.04,97.85,3.85,97.51,9.09,202.4,12.74,203.7,0.0,0.0
London,51.5074,-0.1278,2025-01-05 19:00:00,10.72,10.37,10.54,10.03,8.06,97.5,2.61,97.44,9.37,199.2,13.16,200.7,0.0,0.0
London,51.5074,-0.1278,2025-01-05 20:00:00,10.84,10.4,10.62,10.17,8.09,96.99,2.11,97.35,10.35,198.6,14.38,200.4,0.0,0.0
London,51.5074,-0.1278,2025-01-05 21:00:00,10.81,10.32,10.57,10.13,8.05,96.62,2.27,97.27,10.78,198.0,14.81,199.5,0.0,0.0
London,51.5074,-0.1278,2025-01-05 22:00:00,10.72,10.17,10.44,10.03,7.97,96.15,4.95,97.18,11.04,196.0,15.19,197.6,0.0,0.0
London,51.5074,-0.1278,2025-01-05 23:00:00,10.82,10.13,10.48,10.14,7.97,95.43,3.13,97.1,12.07,196.7,16.56,198.6,0.0,0.0
London,51.5074,-0.1278,2025-01-06 00:00:00,10.86,10.1,10.48,10.15,7.95,94.83,1.15,96.98,12.66,197.2,17.24,199.1,0.0,0.0
London,51.5074,-0.1278,2025-01-06 01:00:00,10.72,9.95,10.33,9.99,7.88,94.78,0.53,96.88,12.67,195.7,17.25,197.5,0.0,0.0
London,51.5074,-0.1278,2025-01-06 02:00:00,10.6,9.76,10.18,9.86,7.8,94.47,0.66,96.78,12.89,194.1,17.52,195.9,0.0,0.0
London,51.5074,-0.1278,2025-01-06 03:00:00,10.8,9.74,10.27,10.11,7.79,92.98,1.07,96.65,13.61,193.5,18.4,195.3,0.0,0.0
London,51.5074,-0.1278,2025-01-06 04:00:00,11.08,9.72,10.4,10.31,7.79,91.14,1.3,96.52,14.3,193.6,19.25,195.2,0.0,0.0
London,51.5074,-0.1278,2025-01-06 05:00:00,11.23,9.72,10.47,10.46,7.8,90.24,4.55,96.4,14.74,192.4,19.79,193.9,0.0,0.0
London,51.5074,-0.1278,2025-01-06 06:00:00,11.38,9.82,10.6,10.68,7.87,90.02,8.15,96.26,14.71,192.9,19.63,194.3,0.0,0.0
London,51.5074,-0.1278,2025-01-06 07:00:00,10.82,9.37,10.1,10.08,7.64,90.63,4.62,96.18,12.77,203.1,16.88,204.2,0.0,0.0
London,51.5074,-0.1278,2025-01-06 08:00:00,8.28,6.85,7.57,7.73,6.48,91.32,1.62,96.25,10.15,236.1,13.0,237.0,8.7,14.7
London,51.5074,-0.1278,2025-01-06 09:00:00,4.6,2.99,3.79,4.51,4.91,89.46,1.71,96.45,10.53,272.6,13.11,274.6,44.92,100.12
London,51.5074,-0.1278,2025-01-06 10:00:00,3.14,1.44,2.29,3.34,4.37,88.51,2.94,96.72,11.47,286.3,14.42,288.5,77.85,185.38
London,51.5074,-0.1278,2025-01-06 11:00:00,3.47,1.47,2.47,3.66,4.36,86.54,2.13,97.02,11.9,287.7,15.15,289.9,86.25,239.12
London,51.5074,-0.1278,2025-01-06 12:00:00,4.3,1.7,3.0,4.54,4.42,82.99,0.66,97.3,11.53,283.1,14.8,285.1,114.47,248.9
London,51.5074,-0.1278,2025-01-06 13:00:00,4.89,1.88,3.39,4.88,4.47,80.72,0.57,97.53,10.79,276.5,13.96,278.0,115.85,219.85
London,51.5074,-0.1278,2025-01-06 14:00:00,4.99,2.48,3.73,4.7,4.66,83.74,1.05,97.74,9.55,268.4,12.6,269.8,90.57,148.85
London,51.5074,-0.1278,2025-01-06 15:00:00,4.58,2.88,3.73,3.91,4.78,88.51,0.83,97.88,8.31,260.4,11.51,261.7,38.6,52.03
London,51.5074,-0.1278,2025-01-06 16:00:00,3.83,2.89,3.36,3.01,4.78,93.4,0.2,97.99,7.23,253.9,10.5,254.8,0.0,0.0
London,51.5074,-0.1278,2025-01-06 17:00:00,2.91,2.77,2.84,2.08,4.74,98.93,0.07,98.07,6.05,245.3,9.2,245.8,0.0,0.0
London,51.5074,-0.1278,2025-01-06 18:00:00,2.48,2.46,2.47,1.91,4.63,99.72,0.09,98.15,5.76,241.3,8.6,242.1,0.0,0.0
London,51.5074,-0.1278,2025-01-06 19:00:00,2.23,2.05,2.14,1.85,4.5,98.73,0.12,98.21,5.55,242.3,8.05,243.7,0.0,0.0
London,51.5074,-0.1278,2025-01-06 20:00:00,2.04,1.73,1.88,1.66,4.39,97.7,0.16,98.27,5.37,247.3,7.95,249.3,0.0,0.0
London,51.5074,-0.1278,2025-01-06 21:00:00,1.69,1.46,1.58,1.11,4.3,98.17,0.22,98.31,5.21,254.5,7.93,255.6,0.0,0.0
London,51.5074,-0.1278,2025-01-06 22:00:00,1.53,1.32,1.43,1.11,4.26,98.44,0.27,98.37,5.45,258.7,7.98,259.6,0.0,0.0
London,51.5074,-0.1278,2025-01-06 23:00:00,1.69,1.38,1.54,1.47,4.27,97.6,0.31,98.43,5.94,262.3,8.13,263.3,0.0,0.0
London,51.5074,-0.1278,2025-01-07 00:00:00,1.79,1.41,1.6,1.62,4.28,97.19,0.2,98.48,6.2,263.6,8.19,264.6,0.0,0.0
London,51.5074,-0.1278,2025-01-07 01:00:00,1.46,1.08,1.27,1.23,4.18,97.27,0.14,98.55,6.28,261.9,8.44,263.6,0.0,0.0
London,51.5074,-0.1278,2025-01-07 02:00:00,0.79,0.31,0.55,0.38,3.95,96.54,0.09,98.62,6.43,261.5,8.91,262.9,0.0,0.0
London,51.5074,-0.1278,2025-01-07 03:00:00,0.12,-0.23,-0.05,-0.24,3.79,97.29,0.11,98.67,5.9,253.5,8.29,254.5,0.0,0.0
London,51.5074,-0.1278,2025-01-07 04:00:00,-0.19,-0.47,-0.33,-0.5,3.73,98.14,0.14,98.69,5.63,244.5,7.91,245.5,0.0,0.0
London,51.5074,-0.1278,2025-01-07 05:00:00,-0.11,-0.42,-0.26,-0.25,3.74,97.77,0.27,98.7,5.66,238.1,7.66,239.0,0.0,0.0
London,51.5074,-0.1278,2025-01-07 06:00:00,0.15,-0.21,-0.03,0.11,3.8,97.39,0.44,98.73,5.84,234.4,7.69,235.5,0.0,0.0
London,51.5074,-0.1278,2025-01-07 07:00:00,0.51,0.13,0.32,0.5,3.89,97.16,0.77,98.76,6.07,232.9,7.86,234.1,0.0,0.0
London,51.5074,-0.1278,2025-01-07 08:00:00,0.97,0.57,0.77,0.99,4.02,97.14,1.03,98.79,6.17,236.2,8.07,237.8,12.35,16.8
London,51.5074,-0.1278,2025-01-07 09:00:00,1.8,1.21,1.51,1.93,4.21,95.84,1.02,98.8,6.5,246.1,8.48,248.3,82.25,108.22
London,51.5074,-0.1278,2025-01-07 10:00:00,2.78,1.88,2.33,2.99,4.41,93.65,1.18,98.85,6.77,258.4,8.72,260.6,157.75,197.15
London,51.5074,-0.1278,2025-01-07 11:00:00,3.38,2.01,2.7,3.57,4.45,90.61,1.58,98.9,7.07,271.2,9.07,272.7,207.15,252.12
London,51.5074,-0.1278,2025-01-07 12:00:00,3.73,1.92,2.82,3.92,4.42,87.81,1.83,98.9,6.69,276.5,8.57,277.5,218.77,259.0
London,51.5074,-0.1278,2025-01-07 13:00:00,4.01,1.9,2.96,4.09,4.41,85.91,1.36,98.92,6.44,276.2,8.29,277.1,192.4,224.73
London,51.5074,-0.1278,2025-01-07 14:00:00,3.87,2.14,3.01,3.61,4.49,88.36,0.76,98.94,5.68,274.0,7.77,274.9,128.27,150.73
London,51.5074,-0.1278,2025-01-07 15:00:00,3.35,2.08,2.71,2.79,4.47,91.3,0.48,99.0,5.59,272.7,8.31,273.7,47.6,53.7
London,51.5074,-0.1278,2025-01-07 16:00:00,2.81,1.92,2.36,2.19,4.41,93.67,0.18,99.08,5.61,270.0,8.65,271.1,0.0,0.0
London,51.5074,-0.1278,2025-01-07 17:00:00,2.05,1.6,1.82,1.2,4.31,96.72,0.07,99.15,5.12,265.7,8.36,266.6,0.0,0.0
London,51.5074,-0.1278,2025-01-07 18:00:00,1.15,1.2,1.18,0.34,4.18,100.0,0.02,99.19,4.71,261.6,8.11,262.6,0.0,0.0
London,51.5074,-0.1278,2025-01-07 19:00:00,0.66,0.84,0.75,-0.02,4.08,100.0,0.02,99.24,4.85,259.8,8.04,261.0,0.0,0.0
London,51.5074,-0.1278,2025-01-07 20:00:00,0.28,0.46,0.37,-0.27,3.96,100.0,0.04,99.27,4.91,257.9,7.85,259.3,0.0,0.0
London,51.5074,-0.1278,2025-01-07 21:00:00,0.21,0.2,0.21,-0.18,3.89,99.84,0.06,99.31,5.33,263.2,8.22,265.2,0.0,0.0
London,51.5074,-0.1278,2025-01-07 22:00:00,-0.09,-0.15,-0.12,-0.57,3.79,99.56,0.07,99.35,5.11,265.4,7.61,266.0,0.0,0.0
