city,latitude,longitude,datetime,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
Tbilisi,41.7151,44.8271,2025-01-01 00:00:00,-1.81,-2.52,-2.17,-3.51,3.33,96.42,0.13,94.93,3.34,297.3,6.25,298.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 01:00:00,-1.83,-2.82,-2.33,-3.61,3.25,94.27,0.12,94.93,3.37,298.3,6.27,299.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 02:00:00,-1.77,-3.02,-2.4,-3.54,3.2,92.35,0.12,94.92,3.48,297.2,6.53,297.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 03:00:00,-1.62,-3.07,-2.35,-3.32,3.19,90.9,0.01,94.9,3.67,295.9,7.07,296.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 04:00:00,-1.36,-2.97,-2.16,-2.98,3.21,89.5,0.01,94.89,3.87,294.6,7.7,295.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 05:00:00,-1.01,-2.81,-1.91,-2.58,3.25,88.02,0.0,94.9,4.09,294.6,8.19,296.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 06:00:00,-0.84,-2.7,-1.77,-2.35,3.29,87.89,0.0,94.93,4.3,294.0,8.44,295.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 07:00:00,-0.61,-2.64,-1.62,-1.81,3.3,86.53,0.0,94.97,4.53,292.3,8.52,294.0,6.55,7.68
Tbilisi,41.7151,44.8271,2025-01-01 08:00:00,2.04,-2.23,-0.1,2.02,3.41,73.42,0.01,95.02,5.38,291.3,7.72,292.0,101.18,120.85
Tbilisi,41.7151,44.8271,2025-01-01 09:00:00,4.63,-1.82,1.4,5.51,3.51,62.94,0.01,95.05,6.42,293.1,8.09,295.6,235.43,267.98
Tbilisi,41.7151,44.8271,2025-01-01 10:00:00,6.97,-1.63,2.67,8.36,3.56,54.27,0.01,95.04,7.24,302.0,8.91,303.2,317.83,378.52
Tbilisi,41.7151,44.8271,2025-01-01 11:00:00,8.74,-1.81,3.46,10.5,3.51,47.4,0.01,94.98,7.04,306.0,8.52,306.3,372.12,439.73
Tbilisi,41.7151,44.8271,2025-01-01 12:00:00,9.84,-1.97,3.94,11.59,3.47,43.49,0.02,94.92,6.87,308.1,8.26,308.1,392.45,442.48
Tbilisi,41.7151,44.8271,2025-01-01 13:00:00,10.25,-2.08,4.08,11.51,3.44,41.93,0.02,94.88,6.85,309.7,8.28,309.6,341.17,390.42
Tbilisi,41.7151,44.8271,2025-01-01 14:00:00,9.91,-2.06,3.92,10.28,3.44,42.89,0.02,94.88,6.68,309.5,8.24,309.5,258.83,289.55
Tbilisi,41.7151,44.8271,2025-01-01 15:00:00,8.31,-1.49,3.41,7.44,3.6,50.02,0.02,94.91,5.35,308.8,7.61,309.8,126.82,146.7
Tbilisi,41.7151,44.8271,2025-01-01 16:00:00,4.45,-1.52,1.46,2.53,3.58,64.94,0.02,94.95,4.0,307.6,7.66,308.4,14.27,16.77
Tbilisi,41.7151,44.8271,2025-01-01 17:00:00,2.97,-1.73,0.62,1.37,3.53,71.11,0.02,94.99,4.4,304.9,8.2,305.8,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 18:00:00,2.36,-1.85,0.26,0.89,3.5,73.66,0.02,95.03,4.69,301.4,8.4,302.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 19:00:00,1.63,-2.13,-0.25,0.19,3.43,76.08,0.02,95.05,4.33,298.3,7.88,299.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 20:00:00,0.75,-2.44,-0.85,-0.59,3.34,78.94,0.02,95.07,3.9,295.6,7.45,297.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 21:00:00,0.16,-2.78,-1.31,-1.11,3.26,80.43,0.0,95.08,3.87,292.3,7.21,295.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 22:00:00,-0.22,-3.22,-1.72,-1.5,3.15,80.1,0.0,95.11,3.88,292.3,7.02,295.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-01 23:00:00,-0.59,-3.7,-2.15,-1.96,3.03,79.46,0.0,95.12,3.72,292.6,6.62,295.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 00:00:00,-0.88,-4.17,-2.52,-2.42,2.92,78.43,0.0,95.11,3.49,292.6,6.15,294.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 01:00:00,-1.07,-4.58,-2.83,-2.83,2.82,76.96,0.0,95.12,3.23,293.2,5.73,293.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 02:00:00,-1.1,-4.88,-2.99,-3.05,2.75,75.25,0.0,95.13,3.06,293.3,5.43,293.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 03:00:00,-1.1,-5.1,-3.1,-3.23,2.71,74.16,0.0,95.13,2.95,291.4,5.21,291.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 04:00:00,-1.04,-5.24,-3.14,-3.41,2.67,72.71,0.0,95.15,2.87,288.5,4.9,288.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 05:00:00,-0.82,-5.34,-3.08,-3.61,2.65,70.88,0.0,95.17,2.69,285.7,4.4,285.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 06:00:00,-0.63,-5.4,-3.02,-3.76,2.64,69.55,0.0,95.22,2.57,284.6,4.05,284.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 07:00:00,-0.36,-5.36,-2.86,-3.22,2.65,68.3,0.0,95.27,2.49,286.1,3.86,285.9,6.75,7.85
Tbilisi,41.7151,44.8271,2025-01-02 08:00:00,2.46,-3.52,-0.53,2.29,3.07,64.35,0.0,95.29,2.02,289.3,3.58,288.9,108.3,122.38
Tbilisi,41.7151,44.8271,2025-01-02 09:00:00,5.92,-3.71,1.1,7.06,3.02,49.66,0.0,95.31,2.22,307.9,2.62,310.8,246.35,271.8
Tbilisi,41.7151,44.8271,2025-01-02 10:00:00,8.07,-2.96,2.55,10.37,3.2,45.38,0.0,95.28,1.82,342.5,2.13,340.8,337.88,384.65
Tbilisi,41.7151,44.8271,2025-01-02 11:00:00,9.73,-2.41,3.66,12.71,3.34,42.3,0.0,95.2,1.88,349.6,2.19,341.9,412.15,447.75
Tbilisi,41.7151,44.8271,2025-01-02 12:00:00,10.99,-2.15,4.42,13.93,3.41,39.66,0.0,95.12,1.98,352.4,2.27,342.3,419.3,452.5
Tbilisi,41.7151,44.8271,2025-01-02 13:00:00,11.64,-2.13,4.76,13.83,3.42,38.07,0.0,95.05,1.94,358.5,2.19,347.6,367.08,402.58
Tbilisi,41.7151,44.8271,2025-01-02 14:00:00,11.64,-2.14,4.75,12.3,3.42,38.06,0.0,95.02,1.86,7.1,2.09,359.2,289.38,301.15
Tbilisi,41.7151,44.8271,2025-01-02 15:00:00,9.57,0.68,5.12,8.0,4.23,54.01,0.0,95.01,1.44,38.5,2.29,38.3,147.57,157.43
Tbilisi,41.7151,44.8271,2025-01-02 16:00:00,6.78,-1.96,2.41,1.6,3.47,53.58,0.0,95.0,1.64,61.6,2.35,60.9,18.62,19.85
Tbilisi,41.7151,44.8271,2025-01-02 17:00:00,6.04,-2.5,1.77,-0.24,3.32,53.96,0.0,95.01,0.97,76.3,1.34,75.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 18:00:00,5.64,-2.73,1.46,-1.23,3.27,54.64,0.0,95.01,0.12,235.0,0.18,229.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 19:00:00,4.56,-3.05,0.76,-1.86,3.19,57.46,0.0,94.99,1.08,274.2,1.53,271.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 20:00:00,3.12,-3.44,-0.16,-2.22,3.1,61.78,0.0,94.95,1.88,283.5,2.82,280.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 21:00:00,1.99,-3.93,-0.97,-2.37,2.99,64.56,0.0,94.92,2.47,285.0,4.11,280.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 22:00:00,1.27,-4.61,-1.67,-2.38,2.83,64.33,0.0,94.89,2.98,280.6,5.3,276.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-02 23:00:00,0.65,-5.12,-2.23,-2.31,2.71,64.4,0.0,94.86,3.64,276.6,6.41,274.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 00:00:00,0.21,-5.51,-2.65,-2.27,2.62,64.26,0.0,94.83,4.0,274.9,7.0,273.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 01:00:00,-0.17,-6.06,-3.11,-2.43,2.51,63.39,0.0,94.81,4.09,271.5,7.41,270.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 02:00:00,-0.36,-6.79,-3.57,-2.55,2.37,60.78,0.0,94.77,4.11,269.9,7.61,269.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 03:00:00,-0.5,-7.65,-4.08,-2.87,2.2,57.06,0.0,94.74,3.93,270.7,7.28,270.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 04:00:00,-0.5,-8.51,-4.51,-3.28,2.05,53.16,0.0,94.72,3.69,271.2,6.81,270.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 05:00:00,-0.26,-9.41,-4.83,-3.53,1.9,48.31,0.0,94.72,3.53,269.2,6.43,268.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 06:00:00,-0.08,-10.06,-5.07,-3.65,1.8,45.1,0.0,94.72,3.5,266.4,6.39,265.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 07:00:00,0.25,-10.16,-4.95,-2.95,1.78,43.49,0.0,94.69,3.61,265.9,6.58,265.1,8.7,9.15
Tbilisi,41.7151,44.8271,2025-01-03 08:00:00,3.11,-7.94,-2.42,2.31,2.17,43.17,0.0,94.67,3.98,266.3,6.2,267.4,129.82,134.5
Tbilisi,41.7151,44.8271,2025-01-03 09:00:00,6.62,-8.13,-0.76,7.22,2.14,33.31,0.0,94.63,3.86,270.6,4.71,272.4,278.42,288.27
Tbilisi,41.7151,44.8271,2025-01-03 10:00:00,9.57,-8.66,0.46,11.02,2.03,25.83,0.0,94.57,3.31,283.6,3.87,283.9,376.83,402.6
Tbilisi,41.7151,44.8271,2025-01-03 11:00:00,12.05,-8.47,1.79,13.83,2.06,22.2,0.0,94.47,3.03,291.3,3.65,289.7,438.62,466.5
Tbilisi,41.7151,44.8271,2025-01-03 12:00:00,13.48,-8.59,2.44,15.3,2.04,20.0,0.0,94.37,2.56,290.8,3.12,288.1,449.65,470.9
Tbilisi,41.7151,44.8271,2025-01-03 13:00:00,14.09,-8.63,2.73,15.22,2.04,19.21,0.0,94.31,2.23,287.2,2.77,284.2,384.92,418.73
Tbilisi,41.7151,44.8271,2025-01-03 14:00:00,13.71,-6.2,3.76,13.43,2.54,24.5,0.0,94.29,1.58,292.7,2.21,292.9,290.52,312.52
Tbilisi,41.7151,44.8271,2025-01-03 15:00:00,11.35,-2.7,4.32,7.96,3.34,37.6,0.0,94.29,1.08,317.6,1.69,311.2,162.73,166.48
Tbilisi,41.7151,44.8271,2025-01-03 16:00:00,8.49,-6.49,1.0,1.25,2.44,33.3,0.0,94.31,1.27,312.5,1.8,309.4,21.38,22.05
Tbilisi,41.7151,44.8271,2025-01-03 17:00:00,6.65,-7.01,-0.18,-0.38,2.34,36.23,0.0,94.34,1.74,298.2,2.49,296.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 18:00:00,4.43,-6.64,-1.11,-0.97,2.41,43.54,0.0,94.36,2.51,292.5,3.79,291.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 19:00:00,2.44,-6.35,-1.95,-1.26,2.46,51.15,0.0,94.35,3.11,290.1,5.13,288.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 20:00:00,1.3,-6.31,-2.51,-1.39,2.47,55.71,0.0,94.33,3.54,282.9,6.36,281.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 21:00:00,0.83,-6.44,-2.8,-1.34,2.44,56.91,0.0,94.31,4.08,277.0,7.57,276.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 22:00:00,0.75,-6.72,-2.98,-1.2,2.39,56.05,0.0,94.28,4.54,274.5,8.3,275.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-03 23:00:00,0.63,-7.08,-3.23,-1.26,2.32,54.87,0.0,94.24,4.77,273.4,8.36,274.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 00:00:00,0.51,-7.51,-3.5,-1.3,2.24,53.42,0.0,94.21,4.88,271.9,8.53,273.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 01:00:00,0.46,-7.96,-3.75,-1.32,2.16,51.68,0.0,94.18,4.93,270.9,8.69,272.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 02:00:00,0.36,-8.38,-4.01,-1.41,2.08,50.12,0.0,94.15,4.97,269.2,8.72,271.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 03:00:00,0.26,-8.82,-4.28,-1.49,2.01,48.76,0.0,94.1,5.06,267.4,8.84,269.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 04:00:00,0.14,-9.32,-4.59,-1.59,1.92,46.97,0.0,94.07,5.11,266.5,8.89,269.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 05:00:00,-0.04,-9.76,-4.9,-1.73,1.85,45.88,0.0,94.08,5.16,264.9,8.88,267.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 06:00:00,-0.25,-9.98,-5.11,-1.89,1.81,45.68,0.0,94.09,5.15,264.3,8.81,267.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 07:00:00,-0.2,-9.99,-5.1,-1.53,1.81,45.5,0.0,94.11,5.17,264.9,8.75,267.8,7.35,7.53
Tbilisi,41.7151,44.8271,2025-01-04 08:00:00,2.44,-9.64,-3.6,2.32,1.87,38.8,0.0,94.12,5.47,266.3,7.87,268.7,117.43,120.68
Tbilisi,41.7151,44.8271,2025-01-04 09:00:00,5.44,-9.31,-1.93,6.43,1.92,32.24,0.0,94.09,5.27,267.8,5.97,268.9,268.65,270.52
Tbilisi,41.7151,44.8271,2025-01-04 10:00:00,9.01,-8.01,0.5,10.57,2.16,28.39,0.0,94.05,5.1,280.5,6.19,282.7,365.48,382.83
Tbilisi,41.7151,44.8271,2025-01-04 11:00:00,11.77,-7.02,2.38,13.37,2.35,25.66,0.0,93.97,5.8,296.0,7.12,295.9,446.27,449.15
Tbilisi,41.7151,44.8271,2025-01-04 12:00:00,13.01,-6.69,3.16,14.48,2.42,24.33,0.0,93.88,6.03,298.7,7.4,297.5,429.75,458.12
Tbilisi,41.7151,44.8271,2025-01-04 13:00:00,13.15,-6.72,3.22,14.11,2.41,24.0,0.0,93.85,6.16,299.9,7.58,298.4,373.7,404.92
Tbilisi,41.7151,44.8271,2025-01-04 14:00:00,12.43,-6.6,2.92,12.46,2.44,25.48,0.0,93.87,5.83,303.3,7.35,302.3,275.5,299.85
Tbilisi,41.7151,44.8271,2025-01-04 15:00:00,9.72,-4.43,2.64,8.36,2.9,36.26,0.0,93.91,3.73,312.1,6.53,312.2,149.2,154.3
Tbilisi,41.7151,44.8271,2025-01-04 16:00:00,4.83,-4.24,0.3,2.37,2.94,51.42,0.0,93.97,3.26,317.2,6.32,319.0,18.45,19.27
Tbilisi,41.7151,44.8271,2025-01-04 17:00:00,2.75,-4.79,-1.02,0.49,2.81,56.95,0.0,94.05,3.09,316.4,5.8,319.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 18:00:00,1.54,-5.07,-1.77,-0.6,2.75,60.8,0.0,94.1,2.86,313.0,5.22,316.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 19:00:00,0.48,-5.32,-2.42,-1.53,2.69,64.2,0.0,94.11,2.69,304.1,4.73,305.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 20:00:00,-0.25,-5.68,-2.96,-2.23,2.62,66.09,0.0,94.08,2.73,291.3,4.79,289.8,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 21:00:00,-0.67,-6.1,-3.38,-2.63,2.53,66.05,0.0,94.05,2.98,281.6,5.33,279.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 22:00:00,-0.94,-6.51,-3.73,-2.77,2.45,65.4,0.0,94.03,3.44,274.7,5.9,273.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-04 23:00:00,-1.1,-6.8,-3.95,-2.73,2.39,64.63,0.0,94.0,4.04,268.6,6.47,269.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 00:00:00,-1.19,-6.93,-4.06,-2.59,2.36,64.29,0.0,93.98,4.52,264.8,7.18,267.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 01:00:00,-1.15,-7.02,-4.09,-2.4,2.34,63.55,0.0,94.0,4.74,263.7,7.84,267.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 02:00:00,-0.93,-7.14,-4.04,-2.14,2.32,61.87,0.0,94.01,4.78,263.8,8.18,267.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 03:00:00,-0.65,-7.14,-3.9,-1.86,2.31,60.18,0.0,93.99,4.76,262.9,8.16,265.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 04:00:00,-0.39,-6.86,-3.62,-1.6,2.37,60.42,0.0,93.97,4.8,263.1,8.13,266.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 05:00:00,-0.04,-6.38,-3.21,-1.21,2.47,61.18,0.0,93.98,4.72,264.2,8.1,267.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 06:00:00,0.21,-5.77,-2.78,-0.98,2.6,63.22,0.0,94.01,4.59,265.1,8.1,267.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 07:00:00,0.2,-5.31,-2.55,-0.91,2.69,65.46,0.0,94.02,4.62,266.6,8.07,269.2,6.2,6.82
Tbilisi,41.7151,44.8271,2025-01-05 08:00:00,2.74,-4.66,-0.96,2.78,2.84,57.6,0.0,94.04,5.15,269.9,7.24,271.6,94.8,112.3
Tbilisi,41.7151,44.8271,2025-01-05 09:00:00,5.65,-3.84,0.9,6.88,3.03,50.09,0.0,94.05,4.91,276.8,5.76,277.9,219.82,257.42
Tbilisi,41.7151,44.8271,2025-01-05 10:00:00,9.4,-1.93,3.74,10.97,3.51,44.9,0.0,94.07,5.65,294.6,7.06,294.5,288.92,367.65
Tbilisi,41.7151,44.8271,2025-01-05 11:00:00,11.66,-0.55,5.55,13.19,3.89,42.77,0.0,94.04,6.27,308.7,7.76,306.7,346.1,431.48
Tbilisi,41.7151,44.8271,2025-01-05 12:00:00,12.43,-0.08,6.17,13.77,4.03,42.1,0.0,94.0,5.98,314.3,7.29,311.5,355.12,441.2
Tbilisi,41.7151,44.8271,2025-01-05 13:00:00,12.5,0.02,6.26,13.63,4.06,42.2,0.0,93.97,5.24,319.8,6.3,316.5,319.25,391.55
Tbilisi,41.7151,44.8271,2025-01-05 14:00:00,11.89,0.01,5.95,12.13,4.06,43.93,0.0,93.97,4.43,329.1,5.37,326.7,236.3,293.0
Tbilisi,41.7151,44.8271,2025-01-05 15:00:00,9.55,1.2,5.38,8.46,4.43,56.02,0.01,93.99,2.93,345.8,5.11,346.2,125.75,153.75
Tbilisi,41.7151,44.8271,2025-01-05 16:00:00,5.88,0.31,3.1,3.99,4.14,67.31,0.02,94.05,2.63,0.9,4.96,359.2,17.15,20.25
Tbilisi,41.7151,44.8271,2025-01-05 17:00:00,4.68,-0.03,2.32,3.22,4.04,71.46,0.03,94.11,2.43,7.1,4.5,4.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 18:00:00,4.24,-0.11,2.07,2.84,4.01,73.18,0.03,94.15,2.22,17.5,4.07,14.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 19:00:00,3.75,-0.07,1.84,2.51,4.02,75.95,0.04,94.17,2.08,35.6,3.59,33.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 20:00:00,3.36,0.1,1.73,2.24,4.07,79.04,0.06,94.17,2.07,59.5,3.55,59.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 21:00:00,3.15,0.43,1.79,2.35,4.17,82.19,2.7,94.17,2.31,78.8,4.2,78.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 22:00:00,2.78,0.78,1.78,2.2,4.28,86.6,5.46,94.18,2.54,75.9,4.59,76.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-05 23:00:00,2.26,0.93,1.6,1.9,4.32,90.71,11.39,94.18,2.9,68.7,4.66,70.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 00:00:00,1.44,0.64,1.04,1.32,4.23,94.19,14.25,94.18,2.92,63.1,3.94,64.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 01:00:00,1.01,0.19,0.6,0.97,4.1,94.18,12.44,94.19,2.57,58.0,3.37,59.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 02:00:00,0.8,-0.09,0.35,0.79,4.02,93.76,8.72,94.19,2.16,47.1,2.88,48.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 03:00:00,0.63,-0.25,0.19,0.51,3.97,93.75,5.18,94.2,1.79,26.6,2.62,27.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 04:00:00,0.41,-0.38,0.01,0.18,3.93,94.33,2.25,94.23,1.54,9.0,2.7,8.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 05:00:00,0.06,-0.59,-0.27,-0.79,3.87,95.35,0.62,94.3,1.42,359.6,2.27,0.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 06:00:00,0.19,-0.74,-0.27,-2.51,3.82,93.31,0.22,94.37,0.8,340.2,1.12,342.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 07:00:00,0.17,-0.88,-0.36,-3.38,3.78,92.51,0.14,94.42,0.69,256.6,0.92,256.1,4.9,7.32
Tbilisi,41.7151,44.8271,2025-01-06 08:00:00,1.57,-0.56,0.51,1.74,3.87,85.65,0.13,94.46,1.24,250.7,1.61,251.6,77.57,117.9
Tbilisi,41.7151,44.8271,2025-01-06 09:00:00,4.25,-0.38,1.93,5.88,3.92,71.75,0.11,94.48,2.02,288.8,2.53,291.3,181.75,265.92
Tbilisi,41.7151,44.8271,2025-01-06 10:00:00,6.53,-1.04,2.75,8.69,3.74,58.42,0.11,94.48,3.49,312.8,4.31,310.1,251.38,381.1
Tbilisi,41.7151,44.8271,2025-01-06 11:00:00,8.22,-2.28,2.97,10.5,3.41,47.43,0.08,94.42,4.68,314.5,5.77,310.9,299.6,444.23
Tbilisi,41.7151,44.8271,2025-01-06 12:00:00,9.16,-3.37,2.89,11.22,3.13,40.83,0.05,94.37,5.45,313.6,6.68,310.4,298.67,443.8
Tbilisi,41.7151,44.8271,2025-01-06 13:00:00,9.35,-3.97,2.69,10.84,2.99,38.51,0.04,94.36,5.88,314.9,7.19,311.9,274.48,396.12
Tbilisi,41.7151,44.8271,2025-01-06 14:00:00,8.87,-4.13,2.37,9.44,2.95,39.26,0.03,94.39,5.89,317.3,7.26,314.8,202.02,295.75
Tbilisi,41.7151,44.8271,2025-01-06 15:00:00,7.32,-3.22,2.05,6.57,3.17,46.9,0.03,94.45,4.53,323.9,6.38,324.4,118.2,155.85
Tbilisi,41.7151,44.8271,2025-01-06 16:00:00,3.07,-2.78,0.14,1.1,3.27,65.1,0.03,94.53,3.05,333.5,5.9,333.0,17.5,20.98
Tbilisi,41.7151,44.8271,2025-01-06 17:00:00,1.26,-3.36,-1.05,-0.85,3.12,70.75,0.02,94.61,2.68,333.9,5.07,334.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 18:00:00,0.79,-3.46,-1.34,-2.03,3.1,72.77,0.01,94.68,2.06,331.6,3.69,334.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 19:00:00,0.47,-3.6,-1.57,-2.93,3.06,73.56,0.01,94.74,1.49,328.4,2.46,332.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 20:00:00,0.27,-3.84,-1.79,-3.66,3.0,73.2,0.02,94.77,1.09,327.3,1.68,331.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 21:00:00,0.19,-4.11,-1.96,-4.24,2.94,72.18,0.0,94.8,0.88,333.7,1.28,335.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 22:00:00,-0.15,-4.36,-2.26,-4.65,2.89,72.86,0.0,94.82,0.75,0.8,1.11,1.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-06 23:00:00,-0.96,-4.48,-2.72,-4.73,2.86,77.14,0.0,94.87,1.0,38.1,1.62,39.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-07 00:00:00,-1.52,-4.34,-2.93,-4.71,2.89,81.72,0.0,94.94,1.38,51.5,2.51,54.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-07 01:00:00,-1.79,-3.86,-2.82,-4.7,3.01,87.11,0.0,95.01,1.57,53.6,3.16,56.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-07 02:00:00,-1.85,-3.29,-2.57,-4.41,3.15,91.69,0.0,95.1,1.63,55.5,3.17,59.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-07 03:00:00,-0.75,-2.76,-1.76,-2.65,3.29,87.44,0.0,95.15,1.53,58.4,2.75,61.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-07 04:00:00,-0.65,-2.27,-1.46,-2.28,3.4,89.66,0.0,95.2,1.53,69.3,2.64,72.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-07 05:00:00,-0.9,-1.89,-1.4,-1.88,3.49,94.0,0.0,95.25,1.47,84.1,2.55,85.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-07 06:00:00,-0.95,-1.74,-1.35,-1.47,3.52,95.24,0.0,95.29,1.18,93.9,2.04,94.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-01-07 07:00:00,-0.95,-1.79,-1.37,-1.25,3.5,94.74,0.0,95.33,0.93,98.0,1.55,98.5,6.2,8.07
Tbilisi,41.7151,44.8271,2025-01-07 08:00:00,-0.29,-1.75,-1.02,0.48,3.51,89.99,0.0,95.37,1.19,97.7,1.45,98.7,71.85,125.1
Tbilisi,41.7151,44.8271,2025-01-07 09:00:00,0.71,-1.52,-0.4,2.49,3.57,84.9,0.0,95.39,1.62,99.2,1.89,100.4,154.62,275.25
Tbilisi,41.7151,44.8271,2025-01-07 10:00:00,1.96,-1.32,0.32,4.47,3.62,78.69,0.0,95.39,1.96,97.9,2.13,99.5,193.7,388.75
Tbilisi,41.7151,44.8271,2025-01-07 11:00:00,3.07,-1.2,0.93,6.16,3.65,73.27,0.0,95.34,1.97,94.1,2.01,96.0,228.77,455.33
Tbilisi,41.7151,44.8271,2025-01-07 12:00:00,4.05,-1.13,1.46,7.5,3.68,68.9,0.0,95.28,1.83,90.6,1.78,92.9,235.0,460.67
