date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,WS10M,WS10M_MAX,RH2M,PS,QV2M,ALLSKY_SFC_SW_DWN
2005-01-01,4.19,10.64,0.85,0.01,1.13,1.84,3.92,76.31,94.43,4.16,2.075
2005-01-02,3.48,7.65,1.1,0.04,0.84,1.49,2.78,78.6,93.67,4.05,0.8021
2005-01-03,3.26,5.81,1.47,1.26,3.55,5.5,9.25,73.24,93.15,3.79,1.0898
2005-01-04,2.0,8.62,-2.66,0.09,1.97,3.25,7.47,63.15,93.96,2.83,1.9231
2005-01-05,0.51,4.25,-2.12,6.4,1.11,1.89,3.78,86.99,93.77,3.65,0.5441
2005-01-06,0.48,5.95,-3.6,0.43,3.67,5.67,9.0,69.04,93.89,2.82,2.1996
2005-01-07,0.87,6.31,-3.61,0.14,1.2,2.03,3.23,60.0,94.54,2.53,1.793
2005-01-08,0.05,5.16,-3.5,0.0,0.81,1.33,2.36,70.85,95.04,2.81,1.8655
2005-01-09,0.73,8.54,-3.77,0.0,1.89,3.1,4.43,62.63,94.83,2.59,2.3887
2005-01-10,2.12,8.56,-1.92,0.25,3.62,5.57,7.95,59.4,94.01,2.77,2.2289
2005-01-11,0.88,5.01,-2.75,0.57,4.24,6.33,10.03,64.67,94.21,2.71,2.0614
2005-01-12,3.03,8.79,-1.78,0.33,5.19,7.67,11.76,65.27,94.33,3.21,1.9901
2005-01-13,3.05,11.03,-2.0,0.0,2.16,3.41,6.01,69.02,94.53,3.33,2.5039
2005-01-14,2.19,9.15,-1.51,0.0,0.62,1.0,2.4,61.51,94.44,2.83,2.7475
2005-01-15,1.45,8.32,-1.82,0.01,0.79,1.33,2.24,56.0,94.15,2.43,2.3369
2005-01-16,0.84,7.05,-2.91,0.0,0.86,1.34,2.07,59.32,94.27,2.51,2.1449
2005-01-17,1.88,8.87,-1.58,0.0,1.17,1.93,2.69,58.63,94.39,2.63,2.5265
2005-01-18,-0.52,3.29,-2.73,0.03,1.08,1.71,3.08,88.64,94.27,3.45,1.338
2005-01-19,-0.99,1.49,-2.5,0.4,0.81,1.42,2.37,90.07,93.64,3.36,1.62
2005-01-20,1.88,8.47,-2.08,0.03,1.34,2.19,3.39,61.87,93.94,2.77,2.3602
2005-01-21,0.65,7.99,-3.01,0.25,1.02,1.61,3.01,58.34,94.37,2.36,2.6587
2005-01-22,1.27,8.04,-3.63,0.03,0.7,1.15,2.3,59.38,93.58,2.5,2.5416
2005-01-23,3.14,10.2,-0.69,0.08,1.3,2.06,4.53,55.71,92.72,2.82,2.4979
2005-01-24,1.08,2.99,-0.75,2.69,3.32,4.85,12.07,74.07,93.0,3.27,0.8275
2005-01-25,1.17,7.19,-3.53,0.04,2.66,3.87,8.53,48.64,94.14,2.04,2.5111
2005-01-26,0.03,5.64,-3.97,0.0,0.91,1.37,2.94,70.84,94.47,2.79,2.2694
2005-01-27,-0.52,4.71,-3.35,0.0,1.29,2.02,3.83,79.71,94.5,3.03,2.1838
2005-01-28,1.7,8.73,-2.55,0.0,0.64,1.02,1.91,69.97,94.3,3.05,2.3688
2005-01-29,1.35,5.96,-1.27,0.0,1.34,2.12,4.2,81.12,94.32,3.59,1.6152
2005-01-30,1.37,4.82,-1.34,1.08,1.06,1.7,2.51,82.82,93.83,3.67,1.3531
2005-01-31,3.76,10.24,-0.64,4.0,1.16,1.85,3.05,79.87,93.37,4.17,1.9058
2005-02-01,1.08,5.67,-1.54,6.85,1.17,1.92,2.96,88.97,93.07,3.93,2.076
2005-02-02,1.18,7.4,-2.59,0.96,1.47,2.35,3.26,80.75,93.6,3.42,3.1272
2005-02-03,0.07,3.82,-1.73,1.74,1.46,2.22,3.55,87.09,94.1,3.47,2.2294
2005-02-04,-2.9,-0.52,-4.93,3.04,3.38,4.75,6.11,87.79,94.06,2.78,1.5564
2005-02-05,-4.5,-1.14,-6.31,1.26,2.51,3.51,4.47,81.76,94.05,2.25,2.1631
2005-02-06,-3.74,-0.27,-5.73,0.62,2.46,3.42,4.96,82.93,94.18,2.44,2.5543
2005-02-07,-3.96,-1.41,-5.41,0.65,3.14,4.43,6.38,83.08,94.41,2.39,1.9826
2005-02-08,-4.02,-1.42,-5.74,0.35,1.75,2.47,3.8,80.29,94.5,2.29,2.7742
2005-02-09,-3.7,0.17,-6.53,0.23,1.02,1.47,2.46,80.75,94.51,2.37,2.6021
2005-02-10,-3.29,0.47,-5.87,0.38,0.54,0.8,1.71,74.64,94.63,2.23,2.9952
2005-02-11,-3.6,0.0,-6.11,0.48,0.66,0.93,2.48,71.89,94.52,2.11,3.2808
2005-02-12,-3.59,0.55,-6.43,0.34,0.66,1.02,1.93,66.73,94.38,1.95,3.7346
2005-02-13,-3.45,3.24,-9.76,0.01,0.87,1.4,2.99,53.4,94.29,1.56,3.8837
2005-02-14,-2.51,5.06,-10.31,0.0,1.3,1.91,3.65,50.45,94.37,1.6,3.923
2005-02-15,0.09,7.76,-5.24,0.0,1.15,1.87,2.87,57.57,94.84,2.23,4.1095
2005-02-16,-0.57,5.71,-3.53,0.0,1.55,2.4,4.33,75.8,95.1,2.81,3.8503
2005-02-17,1.63,9.16,-2.58,0.0,1.28,1.94,3.09,72.27,94.67,3.12,3.7186
2005-02-18,5.25,15.9,-1.26,0.0,0.88,1.51,2.7,56.42,94.16,3.12,3.5153
2005-02-19,7.88,16.42,1.29,0.3,1.04,1.62,3.22,56.18,93.5,3.93,2.9633
2005-02-20,6.29,12.3,2.12,7.61,1.62,2.68,3.46,85.81,93.07,5.45,1.4947
2005-02-21,4.46,11.7,-0.54,3.15,1.8,2.78,5.25,69.62,93.53,3.73,3.5009
2005-02-22,2.89,11.24,-2.46,0.01,3.3,5.08,8.06,54.73,94.19,2.5,4.3373
2005-02-23,1.69,7.37,-1.75,0.1,1.32,2.02,2.86,76.27,94.74,3.36,3.503
2005-02-24,2.39,9.39,-2.02,0.0,1.33,2.0,3.19,72.25,94.32,3.28,3.619
2005-02-25,4.44,10.94,-1.33,0.24,0.9,1.37,2.32,56.49,94.05,3.08,4.2146
2005-02-26,6.78,15.38,-0.59,0.19,0.7,1.12,2.67,53.59,93.96,3.29,4.2389
2005-02-27,8.0,16.62,0.0,0.51,0.77,1.41,2.27,58.15,93.46,3.95,3.9922
2005-02-28,10.44,18.46,3.49,0.31,2.36,3.46,9.12,51.84,92.89,4.13,3.0451
2005-03-01,12.02,19.35,6.69,0.48,1.19,1.81,3.42,50.32,93.0,4.56,2.9095
2005-03-02,10.05,17.67,5.19,1.39,1.59,2.42,4.42,63.35,93.59,5.08,1.9994
2005-03-03,8.96,14.06,5.35,0.88,1.83,2.91,4.46,70.42,93.45,5.31,0.5722
2005-03-04,6.06,11.41,1.36,7.26,3.67,5.31,9.43,73.27,93.47,4.61,1.35
2005-03-05,4.61,11.58,0.39,1.7,3.61,5.24,9.26,61.07,94.07,3.29,3.7286
2005-03-06,5.74,14.53,-0.05,0.45,1.08,1.65,3.47,67.39,94.01,3.81,3.781
2005-03-07,9.05,18.39,2.77,0.33,2.49,3.82,7.91,62.08,93.56,4.51,3.7186
2005-03-08,7.98,15.02,3.38,0.52,0.9,1.5,2.35,68.92,93.3,4.75,1.9582
2005-03-09,5.62,11.78,0.12,4.35,3.32,4.92,10.03,67.63,92.86,4.04,1.1806
2005-03-10,2.42,6.85,-1.87,6.87,2.15,3.2,5.75,73.25,93.38,3.52,0.9775
2005-03-11,2.89,8.75,-1.45,1.21,2.34,3.53,8.71,70.72,93.41,3.42,2.1271
2005-03-12,3.7,9.95,-2.16,0.39,1.15,2.05,3.08,58.32,93.72,3.0,2.9122
2005-03-13,5.39,14.31,-2.31,0.0,1.6,2.69,3.58,53.95,94.26,2.88,5.1864
2005-03-14,6.71,15.93,-1.2,0.0,3.28,4.91,8.15,42.51,94.16,2.45,4.8283
2005-03-15,6.55,14.45,0.01,0.01,3.12,4.68,6.43,56.92,94.4,3.42,4.727
2005-03-16,5.46,11.72,-0.1,0.21,1.55,2.44,4.72,65.38,94.34,3.72,3.5659
2005-03-17,4.81,11.04,-0.13,0.08,4.23,6.32,9.39,54.98,94.36,2.95,4.6574
2005-03-18,7.13,16.61,-1.12,0.0,2.01,3.08,5.08,56.63,93.94,3.57,4.5149
2005-03-19,8.15,15.68,2.72,0.15,2.28,3.52,7.36,57.68,93.15,3.89,3.4663
2005-03-20,4.73,9.01,0.35,2.3,4.4,6.37,10.96,55.28,93.18,3.11,2.2399
2005-03-21,1.08,7.11,-4.08,0.53,2.34,3.46,6.27,54.56,94.01,2.23,4.3003
2005-03-22,2.38,10.46,-4.61,0.2,1.74,2.6,5.16,49.12,94.04,2.18,4.6994
2005-03-23,1.54,4.76,-1.03,0.63,2.16,3.13,6.78,57.01,93.87,2.53,2.4871
2005-03-24,0.54,4.67,-2.6,0.27,6.14,8.91,11.25,47.08,93.69,1.9,4.4359
2005-03-25,-0.47,4.22,-4.47,0.21,3.73,5.54,7.52,49.49,94.13,1.79,5.0551
2005-03-26,2.1,10.69,-6.2,0.05,1.41,2.21,4.37,39.95,94.33,1.68,5.5615
2005-03-27,6.68,15.75,-2.17,0.0,2.0,3.0,6.66,48.37,93.98,3.05,3.5791
2005-03-28,9.39,16.27,1.58,1.88,0.83,1.38,1.96,57.98,93.77,4.41,2.7713
2005-03-29,11.19,18.93,5.33,3.12,1.89,2.91,7.35,63.37,93.37,5.37,1.8223
2005-03-30,7.57,11.18,4.44,4.46,0.77,1.19,2.12,82.32,93.72,5.63,1.2019
2005-03-31,6.84,12.45,3.61,1.15,1.77,2.55,3.89,79.76,93.9,5.12,2.7605
2005-04-01,3.63,5.34,1.77,16.26,2.77,4.08,6.59,90.67,93.7,4.78,1.2014
2005-04-02,3.07,6.04,-0.07,5.59,3.02,4.42,6.98,87.82,93.83,4.44,0.9367
2005-04-03,0.29,2.81,-1.45,6.22,2.82,4.13,6.32,85.19,94.19,3.48,1.1134
2005-04-04,3.2,9.37,-1.49,0.66,2.61,3.86,7.3,70.44,94.38,3.41,3.1982
2005-04-05,4.5,12.8,-4.03,0.03,1.7,2.73,4.39,58.06,95.14,2.91,3.9967
2005-04-06,5.1,13.03,-2.13,0.0,1.38,2.22,3.34,63.14,95.3,3.44,3.1214
2005-04-07,7.16,16.14,-0.72,0.0,1.1,1.87,3.01,60.67,94.88,3.66,5.6016
2005-04-08,8.2,16.6,0.68,0.0,1.69,2.69,4.63,59.01,94.79,4.0,5.5613
2005-04-09,9.19,18.42,0.35,0.0,1.39,2.27,3.85,60.94,94.53,4.32,5.3909
2005-04-10,12.36,20.35,5.07,0.0,0.89,1.45,2.37,54.76,94.32,4.99,5.5526
2005-04-11,14.03,22.24,6.86,0.0,1.11,1.8,3.78,55.67,94.31,5.51,6.1543
2005-04-12,14.8,23.37,6.39,0.0,1.11,1.83,2.42,52.83,94.32,5.4,6.4387
2005-04-13,16.09,25.41,8.31,0.0,1.5,2.48,4.35,50.43,94.21,5.73,4.8475
2005-04-14,16.19,24.8,7.25,0.0,1.75,2.77,3.86,49.29,94.06,5.5,6.0326
2005-04-15,17.66,24.87,12.34,1.75,1.01,1.69,2.81,48.87,93.39,6.3,5.5579
2005-04-16,13.82,19.61,9.06,6.77,2.61,3.95,6.49,64.93,93.33,6.64,3.8678
2005-04-17,12.96,20.09,5.42,0.42,2.07,3.24,4.56,57.81,93.61,5.43,4.9534
2005-04-18,15.74,24.1,6.25,0.52,1.21,1.88,3.85,53.87,93.62,6.01,4.0102
2005-04-19,17.63,27.46,10.86,0.98,1.25,2.01,4.89,51.89,93.42,6.47,3.3727
2005-04-20,16.11,24.28,8.97,1.27,2.94,4.51,7.28,53.66,93.71,6.02,5.3318
2005-04-21,17.51,26.74,7.92,0.0,1.63,2.71,4.44,46.77,94.21,5.61,6.1435
2005-04-22,19.23,26.93,11.82,0.0,1.44,2.28,4.64,45.73,94.15,6.42,4.6834
2005-04-23,21.55,30.9,12.49,0.01,0.75,1.35,2.81,48.05,93.87,7.74,4.8516
2005-04-24,20.29,27.97,13.36,0.61,2.55,3.92,7.52,56.99,93.89,8.64,5.4122
2005-04-25,16.77,22.75,12.98,1.81,2.83,4.28,7.95,66.21,93.91,8.18,1.6663
2005-04-26,11.65,13.87,9.86,11.12,2.04,3.1,4.35,79.83,94.01,7.23,1.537
2005-04-27,11.19,15.59,8.09,9.4,1.1,1.7,2.56,82.9,93.58,7.26,3.4769
2005-04-28,14.14,23.2,6.2,1.09,2.11,3.17,5.46,62.91,93.45,6.18,5.471
2005-04-29,13.16,19.25,7.83,0.34,2.08,3.29,5.05,59.53,93.47,5.75,4.6498
2005-04-30,15.31,22.74,6.82,0.02,1.7,2.7,4.24,58.19,93.32,6.57,6.3139
2005-05-01,16.96,23.98,9.91,0.97,1.75,2.82,4.79,62.31,93.28,7.68,4.9423
2005-05-02,14.2,18.95,9.91,3.99,2.24,3.42,4.99,68.41,93.4,7.21,3.1145
2005-05-03,8.38,11.59,5.19,11.81,2.8,4.2,5.26,82.7,93.06,6.12,1.1554
2005-05-04,10.44,16.85,4.14,1.05,3.02,4.61,6.2,63.16,93.02,5.05,4.871
2005-05-05,11.12,17.8,4.6,0.51,2.41,3.82,5.55,63.61,93.19,5.35,5.647
2005-05-06,15.23,23.87,5.41,0.02,1.56,2.57,3.73,54.08,93.36,5.71,7.7227
2005-05-07,17.89,25.35,8.86,0.0,1.02,1.65,2.88,55.92,93.55,7.4,5.7602
2005-05-08,18.6,25.15,11.48,4.87,1.06,1.76,2.8,63.47,93.62,8.77,5.1557
2005-05-09,15.75,23.4,11.08,7.27,2.24,3.61,8.0,70.14,93.68,8.09,3.5724
2005-05-10,17.81,25.57,11.24,0.21,2.61,4.03,7.25,53.12,94.06,6.69,7.5293
2005-05-11,17.07,24.6,10.24,0.01,1.4,2.35,2.74,64.52,94.4,7.89,5.8574
2005-05-12,17.59,23.48,9.86,1.29,1.25,2.03,2.58,63.21,94.33,8.12,4.9104
2005-05-13,18.91,26.2,11.54,0.1,1.37,2.29,3.94,59.62,94.04,8.22,5.7257
2005-05-14,15.21,20.16,11.98,5.14,1.95,3.02,4.78,76.04,93.96,8.6,2.6402
2005-05-15,13.88,18.22,11.39,18.53,1.58,2.41,3.47,81.85,94.21,8.51,3.491
2005-05-16,13.87,17.69,11.11,5.46,2.12,3.38,5.4,82.46,94.18,8.55,1.9997
2005-05-17,16.25,22.5,10.34,0.06,1.18,1.96,2.42,72.28,94.31,8.54,4.728
2005-05-18,16.53,22.56,10.85,0.01,1.59,2.54,3.6,71.09,94.45,8.61,5.5961
2005-05-19,15.57,20.62,12.48,2.87,2.3,3.64,6.93,76.04,94.4,8.77,1.6886
2005-05-20,16.18,21.82,12.12,1.9,1.59,2.48,3.61,67.55,94.38,7.92,6.006
2005-05-21,18.34,25.93,9.53,0.04,1.75,2.84,4.87,47.48,94.33,6.24,7.5746
2005-05-22,19.93,28.08,11.01,0.0,1.19,1.98,2.64,39.37,94.18,5.6,8.2111
2005-05-23,20.7,28.89,11.85,0.02,1.38,2.34,3.15,38.09,94.06,5.65,8.2073
2005-05-24,20.16,28.06,10.64,0.77,1.5,2.51,3.3,45.66,93.95,6.67,7.3087
2005-05-25,19.7,26.65,12.28,0.7,2.35,3.8,5.74,51.84,93.62,7.47,4.1035
2005-05-26,20.88,27.9,13.12,0.64,1.17,1.94,3.73,55.98,93.61,8.69,5.0299
2005-05-27,21.5,28.48,14.35,3.52,1.44,2.41,4.81,55.61,93.79,8.99,7.1018
2005-05-28,21.35,26.44,16.48,0.04,1.08,1.81,2.48,54.18,93.92,8.87,6.1373
2005-05-29,22.14,28.48,15.47,0.32,1.31,2.13,3.22,52.43,93.82,8.91,6.4555
2005-05-30,21.58,26.91,15.79,5.47,1.17,1.95,3.04,59.66,93.89,9.93,6.6516
2005-05-31,21.26,25.88,16.13,0.17,0.85,1.42,1.94,57.61,93.8,9.36,5.9664
2005-06-01,21.49,26.63,14.94,1.24,1.01,1.72,2.33,55.63,93.44,9.25,5.473
2005-06-02,20.06,24.12,15.75,2.84,0.9,1.5,5.1,64.6,93.38,9.91,6.2683
2005-06-03,19.01,24.05,14.11,0.38,3.63,5.65,7.86,59.04,93.73,8.41,6.391
2005-06-04,16.16,19.57,12.84,12.16,2.15,3.29,5.38,75.11,94.05,9.16,1.8792
2005-06-05,14.81,17.15,12.98,14.93,1.59,2.5,3.66,88.26,94.08,9.86,1.4976
2005-06-06,15.63,20.89,11.28,17.27,2.36,3.77,5.76,82.69,93.75,9.71,1.6574
2005-06-07,18.27,25.45,10.62,0.11,1.94,3.23,4.58,64.97,93.98,8.69,6.9511
2005-06-08,19.51,25.89,12.98,0.0,1.32,2.22,3.46,66.89,94.19,9.87,7.5221
2005-06-09,19.82,27.09,11.6,0.0,1.3,2.18,2.71,60.01,94.04,8.87,7.218
2005-06-10,21.12,27.99,12.73,0.0,1.12,1.83,2.31,54.85,93.8,8.86,7.6519
2005-06-11,22.89,30.14,14.66,0.0,1.16,1.88,2.61,52.04,93.51,9.48,8.0376
2005-06-12,23.06,30.12,16.65,1.76,3.01,4.65,7.98,57.04,93.41,10.52,6.2503
2005-06-13,20.47,25.76,15.12,4.86,2.16,3.31,4.92,68.89,93.66,10.83,3.6446
2005-06-14,20.73,25.18,16.95,0.8,1.69,2.7,4.63,70.43,93.79,11.25,3.7668
2005-06-15,22.24,29.31,15.97,3.01,1.56,2.55,3.61,66.41,93.87,11.39,5.7264
2005-06-16,21.81,29.32,15.34,3.63,2.75,4.28,7.65,63.78,93.65,10.65,4.9718
2005-06-17,20.56,27.3,14.57,0.01,4.42,6.83,8.44,54.38,93.86,8.36,7.6675
2005-06-18,20.73,28.15,13.14,0.05,2.4,3.75,5.87,54.3,93.72,8.41,7.6514
2005-06-19,21.65,28.92,13.77,0.0,1.54,2.47,3.46,60.41,93.25,9.9,6.9029
2005-06-20,20.65,27.28,14.92,0.78,4.12,6.36,9.0,52.45,92.9,8.36,6.2702
2005-06-21,18.79,26.16,12.27,2.73,3.72,5.73,7.8,56.99,93.18,7.9,6.7786
2005-06-22,17.12,23.8,12.4,2.17,3.05,4.71,8.41,61.39,93.51,7.73,6.0254
2005-06-23,17.33,24.58,10.22,0.08,3.85,5.98,8.19,52.0,94.0,6.47,7.5521
2005-06-24,18.78,26.23,10.06,0.02,1.7,2.74,3.53,56.12,93.99,7.73,7.0291
2005-06-25,20.11,27.2,12.81,0.03,1.69,2.73,3.53,54.94,93.82,8.18,4.1498
2005-06-26,18.61,23.01,14.1,2.57,1.44,2.27,3.45,63.28,93.79,8.94,1.722
2005-06-27,18.51,22.89,15.69,9.77,1.33,2.03,3.53,70.43,93.69,9.83,4.4443
2005-06-28,22.19,28.89,13.29,0.17,0.76,1.34,3.03,56.47,93.4,9.5,7.3946
2005-06-29,22.65,29.29,14.6,0.69,1.31,2.16,2.99,56.76,93.35,9.96,6.2002
2005-06-30,23.03,29.13,15.24,0.24,0.9,1.54,2.0,55.55,93.4,10.03,6.4771
2005-07-01,25.06,31.58,17.0,0.17,0.89,1.47,2.18,54.15,93.39,10.87,6.4488
2005-07-02,25.69,32.21,18.55,0.02,1.88,3.07,4.91,51.29,93.41,10.74,6.799
2005-07-03,25.11,30.9,18.48,1.61,1.48,2.37,4.48,49.53,93.24,10.0,5.9412
2005-07-04,27.55,35.59,18.48,0.03,1.43,2.34,3.94,43.83,92.94,10.17,7.9469
2005-07-05,27.47,34.66,19.66,2.98,2.15,3.32,5.71,50.06,92.62,11.57,7.2017
2005-07-06,24.68,31.32,19.77,1.76,4.79,7.36,9.81,57.06,92.89,11.43,7.3092
2005-07-07,25.04,32.09,17.7,0.04,2.8,4.28,7.37,50.89,93.44,10.21,7.7004
2005-07-08,25.61,32.16,19.51,0.02,2.26,3.63,5.54,52.52,93.89,10.89,4.4842
2005-07-09,26.32,33.39,19.17,0.05,2.11,3.39,4.73,44.63,93.88,9.69,5.2901
2005-07-10,26.4,32.25,19.32,0.0,1.64,2.58,4.62,47.86,93.79,10.57,6.7634
2005-07-11,26.9,32.89,21.54,0.22,2.34,3.59,5.66,52.54,93.71,11.92,6.9912
2005-07-12,27.05,35.3,19.96,0.04,3.07,4.67,7.01,48.3,93.65,10.47,7.8794
2005-07-13,25.17,30.74,20.28,0.0,2.81,4.31,5.13,53.8,93.63,11.14,4.9018
2005-07-14,24.7,32.19,17.36,0.0,2.05,3.21,4.39,45.8,93.51,8.99,5.3311
2005-07-15,24.84,31.59,18.05,0.0,2.58,4.04,5.38,49.55,93.62,10.02,3.4622
2005-07-16,26.57,34.96,17.99,0.0,1.77,2.82,3.98,46.88,93.37,10.1,7.0718
2005-07-17,28.29,37.42,20.59,0.91,3.03,4.72,8.65,44.92,93.26,10.8,6.4298
2005-07-18,27.41,35.43,19.75,0.46,2.65,3.96,7.16,45.57,93.47,10.39,7.0898
2005-07-19,27.2,33.26,20.8,0.28,2.24,3.37,5.65,48.4,93.77,11.09,3.1999
2005-07-20,27.02,34.36,19.26,0.0,1.74,2.65,5.32,44.72,93.74,9.94,7.2754
2005-07-21,26.54,32.95,19.44,0.51,1.63,2.57,3.76,47.75,93.57,10.63,5.4917
2005-07-22,27.31,34.17,20.07,1.36,1.66,2.65,3.76,43.31,93.44,10.05,6.8011
2005-07-23,27.56,34.2,20.82,3.34,1.53,2.42,3.81,45.08,93.42,10.58,7.1611
2005-07-24,26.78,33.49,20.37,0.5,1.28,2.02,3.48,48.32,93.46,10.72,6.7894
2005-07-25,28.83,36.09,20.55,1.02,1.68,2.76,4.52,42.8,93.37,10.74,7.5242
2005-07-26,29.34,36.93,22.06,0.72,1.14,1.81,2.83,48.47,93.54,12.2,6.1872
2005-07-27,29.16,35.94,22.33,0.54,1.06,1.74,2.56,48.33,93.73,12.0,7.225
2005-07-28,29.05,35.87,22.11,0.0,2.41,3.97,7.14,37.35,93.79,9.36,7.4354
2005-07-29,25.52,29.06,22.37,0.12,1.15,1.85,3.36,50.68,93.78,10.97,5.657
2005-07-30,28.59,36.04,21.2,0.01,1.38,2.26,3.9,44.02,93.44,10.94,6.7238
2005-07-31,27.72,34.6,20.88,0.01,1.93,3.07,4.4,47.18,93.43,11.23,5.7506
2005-08-01,27.0,33.23,20.79,0.27,2.27,3.51,4.42,48.33,93.38,11.15,4.5706
2005-08-02,25.93,32.12,20.5,1.16,2.44,3.79,5.13,48.0,93.29,10.34,2.8378
2005-08-03,25.39,30.72,20.21,2.78,1.73,2.73,3.7,56.81,93.42,11.96,2.8243
2005-08-04,25.84,31.16,20.12,6.82,1.29,1.97,3.51,59.36,93.4,12.75,4.3632
2005-08-05,28.2,35.19,20.85,0.34,1.22,2.03,3.19,49.76,93.29,12.12,6.2659
2005-08-06,29.95,37.01,22.36,0.02,1.05,1.75,3.16,41.85,93.22,11.33,7.0236
2005-08-07,30.44,38.21,22.9,0.03,1.61,2.63,3.97,40.57,92.97,11.27,7.0452
2005-08-08,28.58,34.2,22.91,0.79,2.08,3.21,4.13,47.63,93.09,12.05,5.4012
2005-08-09,29.4,37.08,21.62,0.19,2.04,3.16,4.73,50.3,93.44,12.93,7.1722
2005-08-10,29.12,35.62,23.57,0.31,1.96,3.11,4.75,43.14,93.53,11.13,5.6362
2005-08-11,23.5,26.87,21.18,14.07,1.22,1.94,3.24,65.65,93.55,12.69,2.2248
2005-08-12,25.28,31.25,19.02,0.2,1.05,1.73,3.06,57.9,93.67,11.83,5.7739
2005-08-13,26.19,32.32,19.36,0.11,1.07,1.74,2.68,52.92,93.84,11.51,5.3486
2005-08-14,25.95,31.78,21.49,0.13,1.79,2.85,3.79,51.92,93.88,11.19,5.0801
2005-08-15,26.55,33.99,19.33,0.0,1.52,2.48,3.31,48.43,93.7,10.65,6.1073
2005-08-16,27.78,35.36,20.52,0.05,1.67,2.76,3.87,45.41,93.67,10.72,5.615
2005-08-17,27.73,35.56,20.81,0.33,1.81,3.0,4.17,44.45,93.72,10.35,6.2681
2005-08-18,27.36,35.5,19.48,0.05,1.95,3.23,4.95,37.21,93.68,8.39,6.119
2005-08-19,28.94,37.64,21.01,0.1,1.18,1.93,2.82,32.85,93.38,7.93,7.033
2005-08-20,28.97,36.4,21.7,0.01,1.64,2.57,4.24,47.5,93.21,11.89,6.0905
2005-08-21,23.33,26.88,18.15,10.4,3.69,5.78,8.8,62.13,93.35,11.75,1.2698
2005-08-22,20.0,23.99,16.94,13.07,1.82,2.79,4.03,77.15,93.78,11.85,2.8615
2005-08-23,20.81,27.06,15.58,0.4,1.75,2.78,3.59,66.62,93.88,10.53,3.8522
2005-08-24,22.98,30.85,15.03,0.0,1.14,1.87,2.64,56.69,93.51,10.06,6.779
2005-08-25,24.76,32.2,17.44,0.01,1.35,2.27,3.37,55.31,93.5,11.12,6.1174
2005-08-26,22.83,27.73,18.83,1.47,2.55,3.97,5.21,62.26,93.95,11.24,2.7667
2005-08-27,20.5,26.21,16.11,1.09,2.08,3.2,4.28,64.9,94.12,10.12,2.6906
2005-08-28,19.1,23.08,16.26,0.8,1.25,1.89,3.15,75.1,94.0,10.93,3.5563
2005-08-29,20.06,25.11,16.68,0.33,1.98,3.04,6.58,69.95,94.17,10.61,1.8809
2005-08-30,19.25,24.1,15.26,0.28,1.58,2.48,3.84,67.09,94.13,9.57,3.899
2005-08-31,21.08,27.77,14.73,0.01,0.85,1.53,2.45,53.02,93.88,8.39,5.3911
2005-09-01,20.87,27.53,14.31,2.25,1.22,1.93,2.7,63.24,93.65,9.97,4.2588
2005-09-02,20.21,25.83,16.08,4.21,1.55,2.41,5.17,73.08,93.67,11.17,2.268
2005-09-03,19.38,25.26,14.59,9.64,1.28,2.08,4.56,71.2,93.76,10.33,2.4254
2005-09-04,18.1,22.84,13.19,6.66,1.48,2.4,3.71,69.83,93.57,9.43,1.8722
2005-09-05,18.38,25.87,13.05,0.32,2.54,4.02,7.45,60.24,93.69,8.1,4.3716
2005-09-06,18.14,25.9,11.48,0.0,2.75,4.29,6.47,52.41,94.2,6.83,5.9366
2005-09-07,17.52,24.1,11.73,0.0,1.66,2.72,4.09,66.33,94.42,8.5,4.7292
2005-09-08,18.41,24.27,13.41,0.0,1.99,3.2,4.99,60.8,94.4,8.19,2.4727
2005-09-09,19.06,24.34,14.94,0.1,2.36,3.84,5.95,61.78,94.36,8.8,1.9565
2005-09-10,20.4,26.96,14.33,0.0,1.51,2.49,3.96,62.13,93.92,9.56,2.5291
2005-09-11,21.7,28.52,15.47,0.1,1.98,3.16,6.57,62.54,93.35,10.6,3.4382
2005-09-12,21.91,29.03,16.89,0.07,4.28,6.48,7.46,51.51,93.41,8.61,5.3146
2005-09-13,21.44,29.85,14.23,0.12,2.51,3.87,5.97,54.0,93.82,8.51,5.515
2005-09-14,20.39,27.26,14.08,0.33,1.39,2.27,3.22,62.42,94.05,9.48,4.6946
2005-09-15,21.4,27.91,16.11,0.0,1.43,2.36,3.43,61.59,93.76,10.0,4.0433
2005-09-16,22.5,30.36,15.43,0.0,1.34,2.16,3.87,52.53,93.56,9.03,5.2385
2005-09-17,23.46,31.04,17.08,0.0,1.09,1.77,2.88,51.27,93.61,9.46,5.6755
2005-09-18,23.33,29.41,17.75,0.03,0.71,1.24,1.91,56.29,93.89,10.53,5.2147
2005-09-19,21.89,26.69,18.42,1.61,1.2,2.03,2.8,62.18,94.1,10.56,4.4218
2005-09-20,21.49,27.77,16.27,0.9,1.44,2.39,3.62,55.58,93.79,9.09,4.1796
2005-09-21,21.03,26.37,15.97,2.14,0.8,1.28,2.92,61.25,93.78,9.89,5.0647
2005-09-22,21.68,28.69,15.16,0.05,1.24,1.99,3.24,60.73,93.91,10.12,4.6591
2005-09-23,22.62,31.02,15.68,0.09,1.26,2.1,4.15,57.49,93.76,9.66,5.2788
