datetime,ALLSKY_SFC_SW_DWN,PRECTOTCORR,PS,QV2M,RH2M,T2M,WS10M,WS2M
2020-01-01 00:00:00,0.0,17.79,93.52,5.33,99.37,3.83,0.5,0.16
2020-01-01 01:00:00,0.0,15.02,93.47,5.37,99.64,3.89,0.5,0.14
2020-01-01 02:00:00,0.0,16.11,93.43,5.4,99.94,3.92,0.45,0.13
2020-01-01 03:00:00,0.0,15.53,93.36,5.4,100.0,3.89,0.42,0.14
2020-01-01 04:00:00,0.0,12.57,93.29,5.33,99.68,3.75,0.43,0.19
2020-01-01 05:00:00,0.0,9.44,93.25,5.26,100.0,3.51,0.46,0.19
2020-01-01 06:00:00,0.0,8.16,93.24,5.05,100.0,2.89,0.62,0.23
2020-01-01 07:00:00,0.0,7.41,93.25,4.89,100.0,2.45,0.8,0.3
2020-01-01 08:00:00,36.35,7.21,93.28,4.98,98.77,2.92,0.75,0.23
2020-01-01 09:00:00,88.95,10.04,93.31,5.16,94.84,4.0,1.09,0.3
2020-01-01 10:00:00,116.68,14.63,93.33,5.16,92.5,4.36,1.71,0.5
2020-01-01 11:00:00,111.93,18.08,93.32,5.14,91.11,4.52,2.11,0.61
2020-01-01 12:00:00,105.57,17.46,93.3,5.08,89.84,4.55,2.27,0.64
2020-01-01 13:00:00,81.1,17.35,93.28,5.0,89.41,4.39,2.14,0.6
2020-01-01 14:00:00,77.8,13.34,93.29,4.96,90.4,4.12,1.85,0.52
2020-01-01 15:00:00,62.92,9.75,93.32,4.94,93.49,3.59,1.46,0.39
2020-01-01 16:00:00,11.5,9.53,93.35,4.77,97.71,2.48,1.3,0.41
2020-01-01 17:00:00,0.0,11.53,93.4,4.63,98.49,1.96,1.02,0.32
2020-01-01 18:00:00,0.0,17.75,93.46,4.53,98.24,1.7,0.68,0.2
2020-01-01 19:00:00,0.0,24.18,93.51,4.43,97.58,1.49,0.43,0.17
2020-01-01 20:00:00,0.0,27.94,93.54,4.35,96.47,1.4,0.22,0.15
2020-01-01 21:00:00,0.0,8.41,93.57,4.32,95.85,1.4,0.04,0.11
2020-01-01 22:00:00,0.0,8.82,93.6,4.27,95.59,1.28,0.09,0.13
2020-01-01 23:00:00,0.0,12.54,93.63,4.17,95.08,1.03,0.23,0.15
2020-01-02 00:00:00,0.0,14.2,93.66,4.11,94.63,0.9,0.33,0.14
2020-01-02 01:00:00,0.0,14.77,93.69,4.04,94.27,0.72,0.31,0.13
2020-01-02 02:00:00,0.0,14.53,93.73,4.03,94.82,0.61,0.25,0.11
2020-01-02 03:00:00,0.0,13.81,93.74,4.02,94.74,0.59,0.2,0.1
2020-01-02 04:00:00,0.0,11.88,93.74,4.01,95.33,0.47,0.25,0.1
2020-01-02 05:00:00,0.0,10.0,93.77,3.97,95.44,0.32,0.43,0.16
2020-01-02 06:00:00,0.0,9.58,93.82,3.91,95.15,0.16,0.49,0.18
2020-01-02 07:00:00,0.0,8.67,93.86,3.84,94.91,-0.04,0.48,0.18
2020-01-02 08:00:00,41.45,6.97,93.93,3.84,94.38,0.04,0.32,0.12
2020-01-02 09:00:00,84.9,5.48,93.98,3.94,93.71,0.5,0.4,0.14
2020-01-02 10:00:00,93.57,4.18,94.03,4.08,92.76,1.13,1.05,0.34
2020-01-02 11:00:00,184.1,3.27,94.02,4.11,91.37,1.44,1.57,0.48
2020-01-02 12:00:00,201.4,2.02,94.0,4.11,89.86,1.67,1.83,0.53
2020-01-02 13:00:00,189.18,1.27,94.0,4.11,88.33,1.91,1.88,0.53
2020-01-02 14:00:00,159.27,0.8,94.02,4.09,87.1,2.04,1.71,0.49
2020-01-02 15:00:00,83.47,0.54,94.05,4.13,90.02,1.72,1.22,0.35
2020-01-02 16:00:00,12.57,0.48,94.08,3.95,96.32,0.17,1.17,0.42
2020-01-02 17:00:00,0.0,0.5,94.12,3.88,100.0,-0.57,1.22,0.54
2020-01-02 18:00:00,0.0,0.52,94.17,3.88,100.0,-0.52,0.98,0.5
2020-01-02 19:00:00,0.0,0.42,94.2,3.81,98.9,-0.59,0.9,0.51
2020-01-02 20:00:00,0.0,0.38,94.22,3.68,98.61,-0.97,1.15,0.63
2020-01-02 21:00:00,0.0,0.0,94.23,3.53,97.97,-1.39,1.23,0.64
2020-01-02 22:00:00,0.0,0.0,94.25,3.4,96.62,-1.67,1.29,0.65
2020-01-02 23:00:00,0.0,0.0,94.26,3.29,93.81,-1.71,1.37,0.66
2020-01-03 00:00:00,0.0,0.0,94.26,3.23,93.03,-1.83,1.42,0.61
2020-01-03 01:00:00,0.0,0.01,94.26,3.16,92.09,-1.97,1.39,0.64
2020-01-03 02:00:00,0.0,0.01,94.26,3.0,88.17,-2.07,1.31,0.68
2020-01-03 03:00:00,0.0,0.0,94.26,2.83,83.95,-2.18,1.2,0.67
2020-01-03 04:00:00,0.0,0.0,94.25,2.81,85.4,-2.47,1.23,0.65
2020-01-03 05:00:00,0.0,0.0,94.24,2.75,87.53,-3.02,1.37,0.63
2020-01-03 06:00:00,0.0,0.0,94.25,2.74,87.44,-3.05,1.27,0.54
2020-01-03 07:00:00,0.0,0.0,94.28,2.65,86.55,-3.32,1.35,0.59
2020-01-03 08:00:00,81.93,0.0,94.31,2.85,84.23,-2.13,1.22,0.41
2020-01-03 09:00:00,218.43,0.0,94.32,3.03,74.28,0.14,1.16,0.35
2020-01-03 10:00:00,315.83,0.0,94.32,3.13,66.76,2.07,0.89,0.27
2020-01-03 11:00:00,374.1,0.0,94.25,3.03,58.97,3.35,0.85,0.28
2020-01-03 12:00:00,395.73,0.0,94.16,2.99,55.5,4.01,0.91,0.32
2020-01-03 13:00:00,330.65,0.0,94.08,2.94,53.31,4.33,0.84,0.3
2020-01-03 14:00:00,277.23,0.0,94.04,2.94,53.74,4.21,0.77,0.27
2020-01-03 15:00:00,140.7,0.0,94.02,3.28,63.81,3.32,0.75,0.29
2020-01-03 16:00:00,19.55,0.0,94.01,2.81,63.05,1.32,1.25,0.77
2020-01-03 17:00:00,0.0,0.0,93.99,2.66,69.57,-0.7,1.85,0.96
2020-01-03 18:00:00,0.0,0.0,93.98,2.73,80.61,-2.16,2.08,0.73
2020-01-03 19:00:00,0.0,0.0,93.96,2.7,82.92,-2.63,2.12,0.56
2020-01-03 20:00:00,0.0,0.0,93.94,2.61,80.54,-2.69,2.26,0.56
2020-01-03 21:00:00,0.0,0.0,93.9,2.47,75.18,-2.53,2.38,0.59
2020-01-03 22:00:00,0.0,0.0,93.86,2.35,69.32,-2.16,2.67,0.65
2020-01-03 23:00:00,0.0,0.0,93.82,2.32,66.1,-1.75,3.02,0.73
2020-01-04 00:00:00,0.0,0.0,93.77,2.41,68.91,-1.8,3.18,0.75
2020-01-04 01:00:00,0.0,0.0,93.73,2.52,72.81,-1.93,3.23,0.72
2020-01-04 02:00:00,0.0,0.0,93.69,2.62,76.55,-2.07,3.31,0.74
2020-01-04 03:00:00,0.0,0.0,93.64,2.7,79.31,-2.14,3.38,0.74
2020-01-04 04:00:00,0.0,0.0,93.58,2.76,81.63,-2.23,3.37,0.73
2020-01-04 05:00:00,0.0,0.0,93.55,2.79,81.87,-2.14,3.33,0.71
2020-01-04 06:00:00,0.0,0.0,93.53,2.85,80.99,-1.76,3.35,0.71
2020-01-04 07:00:00,0.0,0.0,93.53,2.88,80.9,-1.62,3.38,0.72
2020-01-04 08:00:00,77.97,0.0,93.53,3.08,76.96,-0.21,3.43,0.74
2020-01-04 09:00:00,203.62,0.0,93.51,3.36,69.35,2.41,3.62,0.84
2020-01-04 10:00:00,298.4,0.0,93.49,3.51,63.27,4.32,4.1,0.98
2020-01-04 11:00:00,350.6,0.0,93.41,3.64,60.83,5.39,4.06,0.99
2020-01-04 12:00:00,346.5,0.0,93.32,3.75,60.68,5.84,3.75,0.92
2020-01-04 13:00:00,307.27,0.0,93.25,3.83,61.07,6.04,3.44,0.83
2020-01-04 14:00:00,219.7,0.0,93.21,3.88,62.62,5.86,3.01,0.71
2020-01-04 15:00:00,123.5,0.0,93.21,4.01,70.15,4.7,2.39,0.52
2020-01-04 16:00:00,17.27,0.0,93.22,3.63,76.18,2.13,2.25,0.57
2020-01-04 17:00:00,0.0,0.0,93.23,3.39,78.92,0.69,2.38,0.63
2020-01-04 18:00:00,0.0,0.0,93.24,3.28,77.87,0.42,2.42,0.65
2020-01-04 19:00:00,0.0,0.0,93.23,3.23,77.91,0.2,2.44,0.66
2020-01-04 20:00:00,0.0,0.0,93.22,3.2,78.31,0.0,2.47,0.67
2020-01-04 21:00:00,0.0,0.0,93.2,3.18,80.09,-0.35,2.34,0.63
2020-01-04 22:00:00,0.0,0.0,93.2,3.15,84.21,-1.07,2.07,0.58
2020-01-04 23:00:00,0.0,0.0,93.19,3.08,86.99,-1.73,1.96,0.54
2020-01-05 00:00:00,0.0,0.0,93.19,3.0,88.42,-2.24,1.88,0.49
2020-01-05 01:00:00,0.0,0.0,93.18,2.94,89.53,-2.63,1.69,0.45
2020-01-05 02:00:00,0.0,0.0,93.19,2.85,90.83,-3.17,1.71,0.45
2020-01-05 03:00:00,0.0,0.0,93.18,2.74,91.32,-3.7,1.75,0.45
2020-01-05 04:00:00,0.0,0.0,93.17,2.66,91.94,-4.13,1.82,0.47
2020-01-05 05:00:00,0.0,0.0,93.18,2.6,92.36,-4.45,1.88,0.47
2020-01-05 06:00:00,0.0,0.0,93.22,2.57,92.27,-4.57,1.89,0.45
2020-01-05 07:00:00,0.0,0.0,93.26,2.6,89.12,-4.02,1.94,0.57
2020-01-05 08:00:00,75.5,0.0,93.3,3.23,87.82,-1.26,1.32,0.35
2020-01-05 09:00:00,201.5,0.0,93.34,3.74,83.04,1.36,0.85,0.25
2020-01-05 10:00:00,300.02,0.0,93.35,3.88,78.95,2.58,0.46,0.16
2020-01-05 11:00:00,364.15,0.0,93.34,4.65,88.35,3.54,0.3,0.13
2020-01-05 12:00:00,387.42,0.0,93.3,4.33,76.71,4.53,0.76,0.22
2020-01-05 13:00:00,345.73,0.0,93.28,4.5,78.65,4.72,1.03,0.29
2020-01-05 14:00:00,264.05,0.0,93.29,4.67,83.12,4.46,1.19,0.33
2020-01-05 15:00:00,148.98,0.0,93.34,4.87,91.79,3.65,0.89,0.23
2020-01-05 16:00:00,23.1,0.0,93.38,4.69,97.34,2.3,0.73,0.4
2020-01-05 17:00:00,0.0,0.0,93.42,4.58,98.64,1.79,0.79,0.52
2020-01-05 18:00:00,0.0,0.0,93.46,4.41,99.57,1.14,1.27,0.74
2020-01-05 19:00:00,0.0,0.0,93.5,4.22,97.9,0.77,1.46,0.74
2020-01-05 20:00:00,0.0,0.0,93.5,4.05,95.13,0.6,1.49,0.63
2020-01-05 21:00:00,0.0,0.0,93.49,3.88,92.73,0.36,1.35,0.47
2020-01-05 22:00:00,0.0,0.0,93.5,3.78,92.15,0.09,1.39,0.48
2020-01-05 23:00:00,0.0,0.0,93.53,3.65,91.93,-0.31,1.65,0.63
2020-01-06 00:00:00,0.0,0.0,93.56,3.45,90.67,-0.82,1.83,0.75
2020-01-06 01:00:00,0.0,0.0,93.6,3.2,87.57,-1.3,1.96,0.81
2020-01-06 02:00:00,0.0,0.0,93.63,2.99,85.77,-1.86,2.08,0.77
2020-01-06 03:00:00,0.0,0.0,93.64,2.9,88.59,-2.61,2.01,0.55
2020-01-06 04:00:00,0.0,0.0,93.63,2.84,88.82,-2.89,2.02,0.49
2020-01-06 05:00:00,0.0,0.0,93.64,2.78,88.44,-3.09,2.21,0.51
2020-01-06 06:00:00,0.0,0.0,93.66,2.76,87.74,-3.08,2.25,0.56
2020-01-06 07:00:00,0.0,0.0,93.68,2.77,86.46,-2.86,2.3,0.62
2020-01-06 08:00:00,80.72,0.0,93.74,3.17,82.45,-0.67,2.01,0.49
2020-01-06 09:00:00,214.85,0.0,93.77,3.67,72.87,2.99,2.04,0.46
2020-01-06 10:00:00,326.17,0.0,93.78,3.91,66.01,5.3,2.17,0.54
2020-01-06 11:00:00,392.58,0.0,93.75,3.86,56.62,7.33,2.2,0.61
2020-01-06 12:00:00,388.05,0.0,93.68,3.9,52.43,8.6,2.16,0.63
2020-01-06 13:00:00,331.05,0.0,93.62,3.91,51.06,9.02,2.08,0.61
2020-01-06 14:00:00,254.2,0.0,93.63,4.1,54.49,8.76,1.48,0.42
2020-01-06 15:00:00,146.27,0.0,93.7,4.96,71.49,7.57,0.84,0.36
2020-01-06 16:00:00,25.02,0.0,93.71,3.87,68.79,4.55,1.78,0.86
2020-01-06 17:00:00,0.0,0.0,93.71,3.62,77.58,1.91,2.27,0.78
2020-01-06 18:00:00,0.0,0.0,93.72,3.54,82.0,0.83,2.26,0.63
2020-01-06 19:00:00,0.0,0.0,93.72,3.44,84.32,0.05,2.51,0.58
2020-01-06 20:00:00,0.0,0.0,93.71,3.35,83.51,-0.16,2.44,0.54
2020-01-06 21:00:00,0.0,0.0,93.7,3.27,78.76,0.29,2.7,0.59
2020-01-06 22:00:00,0.0,0.0,93.71,3.17,73.97,0.73,3.08,0.73
2020-01-06 23:00:00,0.0,0.0,93.72,3.11,74.49,0.37,3.24,0.76
2020-01-07 00:00:00,0.0,0.0,93.71,3.06,74.69,0.11,3.36,0.75
2020-01-07 01:00:00,0.0,0.0,93.72,3.0,74.07,-0.04,3.37,0.77
2020-01-07 02:00:00,0.0,0.0,93.72,3.0,73.72,0.02,3.33,0.76
2020-01-07 03:00:00,0.0,0.0,93.71,3.03,73.21,0.25,3.22,0.73
2020-01-07 04:00:00,0.0,0.0,93.71,3.06,72.55,0.51,3.23,0.72
2020-01-07 05:00:00,0.0,0.0,93.73,3.08,72.41,0.63,3.19,0.7
2020-01-07 06:00:00,0.0,0.0,93.74,3.1,72.88,0.63,3.15,0.68
2020-01-07 07:00:00,0.0,0.0,93.74,3.11,72.91,0.67,3.0,0.63
2020-01-07 08:00:00,44.5,0.0,93.76,3.25,71.78,1.5,2.86,0.61
2020-01-07 09:00:00,118.78,0.0,93.75,3.44,65.14,3.66,2.91,0.64
2020-01-07 10:00:00,179.62,0.0,93.72,3.84,63.58,5.57,2.57,0.58
2020-01-07 11:00:00,210.18,0.0,93.66,4.1,58.82,7.64,2.44,0.57
2020-01-07 12:00:00,269.15,0.0,93.61,4.02,51.85,9.2,2.26,0.57
2020-01-07 13:00:00,237.3,0.0,93.58,3.92,48.91,9.69,1.85,0.48
2020-01-07 14:00:00,173.77,0.0,93.59,4.12,53.34,9.14,1.52,0.39
2020-01-07 15:00:00,97.5,0.0,93.6,5.06,74.31,7.28,1.12,0.29
2020-01-07 16:00:00,16.6,0.0,93.61,4.44,80.15,4.31,1.67,0.49
2020-01-07 17:00:00,0.0,0.0,93.62,4.21,82.14,3.21,2.05,0.57
2020-01-07 18:00:00,0.0,0.0,93.61,4.16,81.5,3.15,2.09,0.54
2020-01-07 19:00:00,0.0,0.0,93.6,4.13,80.17,3.28,2.1,0.52
2020-01-07 20:00:00,0.0,0.01,93.57,4.04,78.85,3.2,2.14,0.53
2020-01-07 21:00:00,0.0,0.01,93.55,3.96,78.71,2.94,2.18,0.54
2020-01-07 22:00:00,0.0,0.01,93.53,3.88,77.82,2.81,2.23,0.54
2020-01-07 23:00:00,0.0,0.01,93.52,3.8,77.25,2.62,2.29,0.57
2020-01-08 00:00:00,0.0,0.01,93.49,3.75,78.14,2.27,2.32,0.58
2020-01-08 01:00:00,0.0,0.0,93.49,3.72,79.19,1.97,2.31,0.6
2020-01-08 02:00:00,0.0,0.0,93.47,3.65,78.64,1.8,2.29,0.63
2020-01-08 03:00:00,0.0,0.0,93.44,3.62,79.21,1.58,2.3,0.65
2020-01-08 04:00:00,0.0,0.0,93.41,3.6,79.14,1.51,2.28,0.64
2020-01-08 05:00:00,0.0,0.0,93.39,3.56,79.21,1.34,2.27,0.63
2020-01-08 06:00:00,0.0,0.0,93.39,3.51,79.29,1.13,2.26,0.61
2020-01-08 07:00:00,0.0,0.0,93.39,3.47,78.22,1.16,2.37,0.64
2020-01-08 08:00:00,53.4,0.0,93.4,3.67,74.15,2.69,2.49,0.58
2020-01-08 09:00:00,129.48,0.0,93.4,4.13,69.43,5.3,2.35,0.55
2020-01-08 10:00:00,204.25,0.0,93.37,4.25,61.02,7.58,2.17,0.55
2020-01-08 11:00:00,268.05,0.01,93.3,4.12,51.45,9.63,1.71,0.42
2020-01-08 12:00:00,286.45,0.01,93.23,4.11,48.1,10.59,1.14,0.27
2020-01-08 13:00:00,250.18,0.01,93.19,4.18,47.89,10.9,0.62,0.17
2020-01-08 14:00:00,181.57,0.01,93.19,4.6,53.29,10.73,0.35,0.14
2020-01-08 15:00:00,105.07,0.0,93.22,4.43,53.8,10.03,0.19,0.12
2020-01-08 16:00:00,18.98,0.01,93.26,3.95,52.11,8.81,0.39,0.3
2020-01-08 17:00:00,0.0,0.01,93.28,3.85,54.68,7.73,0.89,0.63
2020-01-08 18:00:00,0.0,0.01,93.3,3.86,58.24,6.85,1.12,0.75
2020-01-08 19:00:00,0.0,0.01,93.3,3.81,59.34,6.39,1.02,0.67
2020-01-08 20:00:00,0.0,0.01,93.31,3.81,61.26,5.93,0.9,0.6
2020-01-08 21:00:00,0.0,2.37,93.33,3.82,63.91,5.36,0.88,0.58
2020-01-08 22:00:00,0.0,3.09,93.34,3.91,67.37,4.94,0.75,0.5
2020-01-08 23:00:00,0.0,3.96,93.36,4.07,72.22,4.52,0.57,0.39
2020-01-09 00:00:00,0.0,4.93,93.38,4.34,79.43,4.08,0.53,0.36
2020-01-09 01:00:00,0.0,6.01,93.4,4.61,87.46,3.57,0.64,0.36
2020-01-09 02:00:00,0.0,6.99,93.41,4.82,94.73,3.07,0.73,0.2
2020-01-09 03:00:00,0.0,8.38,93.41,5.0,97.43,3.19,0.76,0.18
2020-01-09 04:00:00,0.0,9.35,93.42,5.06,97.7,3.32,0.88,0.23
2020-01-09 05:00:00,0.0,9.57,93.45,4.95,97.05,3.11,1.12,0.28
2020-01-09 06:00:00,0.0,14.41,93.5,4.82,97.49,2.68,1.14,0.3
2020-01-09 07:00:00,0.0,21.86,93.54,4.73,97.91,2.36,1.25,0.34
2020-01-09 08:00:00,33.75,27.55,93.59,4.69,97.77,2.27,1.28,0.35
2020-01-09 09:00:00,76.93,31.05,93.64,4.65,96.51,2.34,1.32,0.41
2020-01-09 10:00:00,109.07,32.83,93.68,4.61,95.79,2.33,1.63,0.49
2020-01-09 11:00:00,120.85,35.06,93.68,4.59,95.3,2.34,2.0,0.59
2020-01-09 12:00:00,138.45,33.4,93.67,4.59,95.36,2.33,2.17,0.64
2020-01-09 13:00:00,131.7,30.87,93.67,4.6,95.3,2.37,2.24,0.65
2020-01-09 14:00:00,104.53,26.47,93.71,4.62,95.75,2.37,2.18,0.64
2020-01-09 15:00:00,61.4,22.61,93.75,4.64,97.1,2.24,1.91,0.57
2020-01-09 16:00:00,13.52,19.36,93.78,4.64,98.6,2.03,1.62,0.46
2020-01-09 17:00:00,0.0,16.85,93.83,4.59,99.07,1.82,1.63,0.44
2020-01-09 18:00:00,0.0,15.56,93.86,4.53,99.22,1.62,1.61,0.41
2020-01-09 19:00:00,0.0,14.38,93.88,4.44,99.18,1.35,1.51,0.37
2020-01-09 20:00:00,0.0,13.36,93.88,4.35,99.3,1.05,1.55,0.38
2020-01-09 21:00:00,0.0,10.5,93.88,4.3,99.16,0.91,1.7,0.44
2020-01-09 22:00:00,0.0,9.38,93.88,4.21,99.21,0.61,1.69,0.41
2020-01-09 23:00:00,0.0,8.65,93.88,4.21,99.14,0.62,1.62,0.38
2020-01-10 00:00:00,0.0,7.31,93.88,4.21,99.14,0.62,1.58,0.38
2020-01-10 01:00:00,0.0,7.1,93.9,4.18,99.16,0.52,1.55,0.37
2020-01-10 02:00:00,0.0,7.25,93.88,4.17,99.2,0.48,1.56,0.4
2020-01-10 03:00:00,0.0,8.26,93.87,4.16,99.38,0.42,1.61,0.41
2020-01-10 04:00:00,0.0,8.63,93.87,4.15,99.44,0.38,1.61,0.4
2020-01-10 05:00:00,0.0,7.9,93.9,4.13,99.42,0.32,1.54,0.38
2020-01-10 06:00:00,0.0,8.12,93.91,4.1,99.42,0.22,1.49,0.36
2020-01-10 07:00:00,0.0,8.02,93.92,4.07,99.36,0.13,1.49,0.4
2020-01-10 08:00:00,41.5,7.99,93.95,4.07,98.74,0.22,1.51,0.4
2020-01-10 09:00:00,93.38,9.55,93.98,4.14,97.53,0.63,1.61,0.41
2020-01-10 10:00:00,139.0,11.9,93.99,4.17,96.41,0.89,1.86,0.52
2020-01-10 11:00:00,152.25,13.96,93.94,4.18,95.63,1.03,2.13,0.62
2020-01-10 12:00:00,145.68,13.55,93.9,4.19,95.19,1.12,2.31,0.68
2020-01-10 13:00:00,97.93,10.54,93.89,4.22,95.11,1.23,2.31,0.68
2020-01-10 14:00:00,66.18,8.14,93.91,4.24,95.3,1.27,2.28,0.66
2020-01-10 15:00:00,73.1,6.53,93.95,4.26,96.69,1.14,2.04,0.59
2020-01-10 16:00:00,17.92,5.34,93.99,4.24,99.02,0.75,1.72,0.46
2020-01-10 17:00:00,0.0,5.02,94.04,4.12,99.97,0.23,1.74,0.44
2020-01-10 18:00:00,0.0,4.98,94.07,4.01,100.0,-0.16,1.63,0.39
2020-01-10 19:00:00,0.0,5.14,94.08,3.97,100.0,-0.26,1.46,0.36
2020-01-10 20:00:00,0.0,5.25,94.07,3.93,99.94,-0.36,1.29,0.36
2020-01-10 21:00:00,0.0,7.78,94.05,3.9,99.99,-0.46,1.15,0.35
2020-01-10 22:00:00,0.0,7.77,94.06,3.85,99.54,-0.56,1.14,0.35
2020-01-10 23:00:00,0.0,7.91,94.07,3.8,99.15,-0.67,1.18,0.35
2020-01-11 00:00:00,0.0,7.15,94.07,3.78,98.64,-0.67,1.2,0.37
2020-01-11 01:00:00,0.0,6.12,94.1,3.77,98.16,-0.64,1.3,0.41
2020-01-11 02:00:00,0.0,5.21,94.12,3.76,98.01,-0.65,1.4,0.44
2020-01-11 03:00:00,0.0,4.81,94.12,3.78,98.03,-0.59,1.4,0.44
2020-01-11 04:00:00,0.0,4.37,94.11,3.79,97.72,-0.52,1.33,0.42
2020-01-11 05:00:00,0.0,3.74,94.13,3.78,97.81,-0.56,1.24,0.4
2020-01-11 06:00:00,0.0,3.9,94.15,3.76,98.04,-0.65,1.25,0.4
2020-01-11 07:00:00,0.0,4.56,94.17,3.73,98.33,-0.78,1.26,0.41
2020-01-11 08:00:00,56.33,4.97,94.2,3.75,97.99,-0.67,1.23,0.39
2020-01-11 09:00:00,140.05,5.39,94.22,3.91,96.68,0.0,1.28,0.32
2020-01-11 10:00:00,187.12,5.85,94.24,4.06,95.98,0.62,1.55,0.41
2020-01-11 11:00:00,227.38,6.42,94.2,4.14,95.59,0.94,1.98,0.57
2020-01-11 12:00:00,274.75,6.77,94.15,4.13,94.49,1.06,2.27,0.66
2020-01-11 13:00:00,194.4,6.43,94.13,4.1,93.79,1.06,2.26,0.66
2020-01-11 14:00:00,147.18,5.19,94.14,4.09,94.24,0.96,2.07,0.61
2020-01-11 15:00:00,90.12,3.7,94.16,4.07,95.51,0.71,1.73,0.52
2020-01-11 16:00:00,22.5,3.18,94.17,4.0,97.99,0.12,1.2,0.35
2020-01-11 17:00:00,0.0,2.65,94.21,3.89,100.0,-0.49,0.87,0.3
2020-01-11 18:00:00,0.0,2.05,94.22,3.9,99.59,-0.39,0.5,0.23
2020-01-11 19:00:00,0.0,1.91,94.2,3.85,98.53,-0.42,0.31,0.21
2020-01-11 20:00:00,0.0,2.26,94.17,3.77,98.32,-0.65,0.54,0.32
2020-01-11 21:00:00,0.0,0.54,94.16,3.7,98.1,-0.85,0.64,0.31
2020-01-11 22:00:00,0.0,0.36,94.15,3.64,96.26,-0.82,0.67,0.32
2020-01-11 23:00:00,0.0,0.39,94.13,3.56,94.21,-0.83,0.63,0.3
2020-01-12 00:00:00,0.0,0.5,94.13,3.46,92.78,-0.99,0.64,0.3
2020-01-12 01:00:00,0.0,0.36,94.11,3.34,92.5,-1.38,0.78,0.32
2020-01-12 02:00:00,0.0,0.24,94.05,3.23,92.52,-1.79,0.99,0.35
2020-01-12 03:00:00,0.0,0.25,93.98,3.19,91.07,-1.76,1.07,0.36
2020-01-12 04:00:00,0.0,0.46,93.93,3.18,89.69,-1.62,1.08,0.34
2020-01-12 05:00:00,0.0,1.09,93.93,3.19,88.48,-1.42,1.1,0.33
2020-01-12 06:00:00,0.0,1.64,93.92,3.25,89.17,-1.29,1.05,0.3
2020-01-12 07:00:00,0.0,2.7,93.89,3.32,91.59,-1.36,0.96,0.29
2020-01-12 08:00:00,23.33,5.07,93.86,3.55,92.06,-0.62,0.85,0.26
2020-01-12 09:00:00,44.7,8.97,93.82,3.72,89.89,0.26,0.96,0.26
2020-01-12 10:00:00,56.0,14.62,93.8,3.92,91.58,0.72,0.97,0.24
2020-01-12 11:00:00,35.28,20.97,93.73,4.0,93.31,0.73,0.78,0.18
2020-01-12 12:00:00,87.12,23.99,93.66,4.04,94.17,0.73,0.61,0.14
2020-01-12 13:00:00,38.62,27.75,93.62,4.04,94.4,0.69,0.41,0.14
2020-01-12 14:00:00,66.78,27.86,93.6,4.02,94.95,0.54,0.38,0.15
2020-01-12 15:00:00,29.9,25.54,93.58,4.0,95.83,0.34,0.42,0.14
2020-01-12 16:00:00,10.88,21.57,93.57,3.97,97.13,0.05,0.44,0.12
2020-01-12 17:00:00,0.0,18.76,93.56,3.93,97.22,-0.09,0.39,0.09
2020-01-12 18:00:00,0.0,16.32,93.55,3.93,98.25,-0.22,0.33,0.07
2020-01-12 19:00:00,0.0,12.63,93.53,3.9,97.97,-0.28,0.39,0.12
2020-01-12 20:00:00,0.0,9.74,93.52,3.87,96.64,-0.21,0.16,0.09
2020-01-12 21:00:00,0.0,12.73,93.54,3.9,96.54,-0.1,0.58,0.16
2020-01-12 22:00:00,0.0,12.24,93.57,3.95,97.32,-0.04,1.21,0.32
2020-01-12 23:00:00,0.0,13.01,93.61,3.98,98.5,-0.09,1.7,0.49
2020-01-13 00:00:00,0.0,13.5,93.66,4.01,99.3,-0.09,2.14,0.6
2020-01-13 01:00:00,0.0,13.22,93.71,4.01,99.51,-0.11,2.46,0.68
2020-01-13 02:00:00,0.0,12.84,93.75,4.0,99.8,-0.17,2.6,0.71
2020-01-13 03:00:00,0.0,11.66,93.78,3.98,99.91,-0.24,2.77,0.75
2020-01-13 04:00:00,0.0,9.82,93.81,3.97,100.0,-0.31,2.62,0.71
2020-01-13 05:00:00,0.0,8.45,93.85,3.94,100.0,-0.37,2.62,0.71
2020-01-13 06:00:00,0.0,8.27,93.91,3.9,99.83,-0.46,2.44,0.66
2020-01-13 07:00:00,0.0,7.07,93.97,3.87,99.96,-0.56,2.32,0.63
2020-01-13 08:00:00,48.38,6.09,94.03,3.86,99.1,-0.48,2.27,0.6
2020-01-13 09:00:00,106.0,5.61,94.09,3.94,97.14,0.02,2.28,0.6
2020-01-13 10:00:00,148.77,5.83,94.15,3.99,94.51,0.58,2.38,0.62
2020-01-13 11:00:00,235.2,6.16,94.15,3.98,90.87,1.09,2.86,0.79
2020-01-13 12:00:00,256.3,6.15,94.16,3.97,90.46,1.12,3.05,0.88
2020-01-13 13:00:00,137.55,6.18,94.2,3.98,91.25,1.04,3.12,0.93
2020-01-13 14:00:00,118.65,5.85,94.26,3.98,92.16,0.91,3.08,0.93
2020-01-13 15:00:00,81.85,5.62,94.32,4.01,95.02,0.6,2.73,0.81
2020-01-13 16:00:00,22.0,5.31,94.38,3.99,97.88,0.13,2.47,0.69
2020-01-13 17:00:00,0.0,4.82,94.43,3.95,99.18,-0.16,2.28,0.64
2020-01-13 18:00:00,0.0,4.54,94.47,3.9,99.77,-0.38,2.02,0.54
